Wind On,Solar
478.0,106.0
435.5,102.0
393.0,98.0
350.5,94.0
308.0,90.0
292.5,92.5
277.0,95.0
261.5,97.5
246.0,100.0
252.75,95.5
259.5,91.0
266.25,86.5
273.0,82.0
316.75,77.75
360.5,73.5
404.25,69.25
448.0,65.0
550.5,54.5
653.0,44.0
755.5,33.5
858.0,23.0
1031.5,18.25
1205.0,13.5
1378.5,8.75
1552.0,4.0
1795.5,3.0
2039.0,2.0
2282.5,1.0
2526.0,0.0
2700.5,0.0
2875.0,0.0
3049.5,0.0
3224.0,0.0
3308.75,0.0
3393.5,0.0
3478.25,0.0
3563.0,0.0
3606.0,0.0
3649.0,0.0
3692.0,0.0
3735.0,0.0
3761.0,0.0
3787.0,0.0
3813.0,0.0
3839.0,0.0
3862.25,0.0
3885.5,0.0
3908.75,0.0
3932.0,0.0
3932.75,0.0
3933.5,0.0
3934.25,0.0
3935.0,0.0
3920.5,0.0
3906.0,0.0
3891.5,0.0
3877.0,0.0
3874.0,0.0
3871.0,0.0
3868.0,0.0
3865.0,0.0
3853.25,0.0
3841.5,0.0
3829.75,0.0
3818.0,0.0
3807.75,0.0
3797.5,0.0
3787.25,0.0
3777.0,0.0
3753.0,0.0
3729.0,0.0
3705.0,0.0
3681.0,0.0
3635.5,0.0
3590.0,0.0
3544.5,0.0
3499.0,0.0
3456.75,0.0
3414.5,0.0
3372.25,0.0
3330.0,0.0
3271.5,14.75
3213.0,29.5
3154.5,44.25
3096.0,59.0
2984.75,92.25
2873.5,125.5
2762.25,158.75
2651.0,192.0
2576.5,210.5
2502.0,229.0
2427.5,247.5
2353.0,266.0
2291.75,273.75
2230.5,281.5
2169.25,289.25
2108.0,297.0
2067.5,299.5
2027.0,302.0
1986.5,304.5
1946.0,307.0
1923.75,306.0
1901.5,305.0
1879.25,304.0
1857.0,303.0
1814.75,296.5
1772.5,290.0
1730.25,283.5
1688.0,277.0
1613.5,264.0
1539.0,251.0
1464.5,238.0
1390.0,225.0
1349.75,197.5
1309.5,170.0
1269.25,142.5
1229.0,115.0
1218.5,88.75
1208.0,62.5
1197.5,36.25
1187.0,10.0
1184.0,7.5
1181.0,5.0
1178.0,2.5
1175.0,0.0
1184.75,0.0
1194.5,0.0
1204.25,0.0
1214.0,0.0
1186.25,0.0
1158.5,0.0
1130.75,0.0
1103.0,0.0
1075.5,0.0
1048.0,0.0
1020.5,0.0
993.0,0.0
986.0,0.0
979.0,0.0
972.0,0.0
965.0,0.0
962.25,0.0
959.5,0.0
956.75,0.0
954.0,0.0
947.25,0.0
940.5,0.0
933.75,0.0
927.0,0.0
892.75,0.0
858.5,0.0
824.25,0.0
790.0,0.0
761.25,0.0
732.5,0.0
703.75,0.0
675.0,0.0
681.5,0.0
688.0,0.0
694.5,0.0
701.0,0.0
728.75,0.0
756.5,0.0
784.25,0.0
812.0,0.0
860.75,0.0
909.5,0.0
958.25,0.0
1007.0,0.0
1092.75,0.0
1178.5,0.0
1264.25,0.0
1350.0,0.0
1455.5,0.0
1561.0,0.0
1666.5,0.0
1772.0,0.0
1824.75,2.5
1877.5,5.0
1930.25,7.5
1983.0,10.0
1985.0,22.25
1987.0,34.5
1989.0,46.75
1991.0,59.0
1995.75,69.75
2000.5,80.5
2005.25,91.25
2010.0,102.0
2035.0,112.0
2060.0,122.0
2085.0,132.0
2110.0,142.0
2113.0,143.5
2116.0,145.0
2119.0,146.5
2122.0,148.0
2115.5,148.25
2109.0,148.5
2102.5,148.75
2096.0,149.0
2083.75,153.0
2071.5,157.0
2059.25,161.0
2047.0,165.0
2054.0,150.5
2061.0,136.0
2068.0,121.5
2075.0,107.0
2068.75,92.0
2062.5,77.0
2056.25,62.0
2050.0,47.0
2066.5,36.75
2083.0,26.5
2099.5,16.25
2116.0,6.0
2157.5,4.5
2199.0,3.0
2240.5,1.5
2282.0,0.0
2352.75,0.0
2423.5,0.0
2494.25,0.0
2565.0,0.0
2583.5,0.0
2602.0,0.0
2620.5,0.0
2639.0,0.0
2587.25,0.0
2535.5,0.0
2483.75,0.0
2432.0,0.0
2414.75,0.0
2397.5,0.0
2380.25,0.0
2363.0,0.0
2383.5,0.0
2404.0,0.0
2424.5,0.0
2445.0,0.0
2448.25,0.0
2451.5,0.0
2454.75,0.0
2458.0,0.0
2365.5,0.0
2273.0,0.0
2180.5,0.0
2088.0,0.0
2052.75,0.0
2017.5,0.0
1982.25,0.0
1947.0,0.0
2015.75,0.0
2084.5,0.0
2153.25,0.0
2222.0,0.0
2245.5,0.0
2269.0,0.0
2292.5,0.0
2316.0,0.0
2344.75,0.0
2373.5,0.0
2402.25,0.0
2431.0,0.0
2476.75,0.0
2522.5,0.0
2568.25,0.0
2614.0,0.0
2649.25,0.0
2684.5,0.0
2719.75,0.0
2755.0,0.0
2790.25,11.75
2825.5,23.5
2860.75,35.25
2896.0,47.0
2926.0,68.5
2956.0,90.0
2986.0,111.5
3016.0,133.0
3049.75,149.75
3083.5,166.5
3117.25,183.25
3151.0,200.0
3194.0,199.75
3237.0,199.5
3280.0,199.25
3323.0,199.0
3352.75,190.0
3382.5,181.0
3412.25,172.0
3442.0,163.0
3474.5,150.25
3507.0,137.5
3539.5,124.75
3572.0,112.0
3593.25,108.0
3614.5,104.0
3635.75,100.0
3657.0,96.0
3653.25,89.75
3649.5,83.5
3645.75,77.25
3642.0,71.0
3633.25,60.0
3624.5,49.0
3615.75,38.0
3607.0,27.0
3610.25,20.75
3613.5,14.5
3616.75,8.25
3620.0,2.0
3613.0,1.5
3606.0,1.0
3599.0,0.5
3592.0,0.0
3571.5,0.0
3551.0,0.0
3530.5,0.0
3510.0,0.0
3512.5,0.0
3515.0,0.0
3517.5,0.0
3520.0,0.0
3523.5,0.0
3527.0,0.0
3530.5,0.0
3534.0,0.0
3529.25,0.0
3524.5,0.0
3519.75,0.0
3515.0,0.0
3539.25,0.0
3563.5,0.0
3587.75,0.0
3612.0,0.0
3619.0,0.0
3626.0,0.0
3633.0,0.0
3640.0,0.0
3626.0,0.0
3612.0,0.0
3598.0,0.0
3584.0,0.0
3564.0,0.0
3544.0,0.0
3524.0,0.0
3504.0,0.0
3477.0,0.0
3450.0,0.0
3423.0,0.0
3396.0,0.0
3365.75,0.0
3335.5,0.0
3305.25,0.0
3275.0,0.0
3252.5,0.0
3230.0,0.0
3207.5,0.0
3185.0,0.0
3157.0,0.0
3129.0,0.0
3101.0,0.0
3073.0,0.0
3062.5,0.0
3052.0,0.0
3041.5,0.0
3031.0,0.0
3013.0,7.25
2995.0,14.5
2977.0,21.75
2959.0,29.0
2915.75,46.0
2872.5,63.0
2829.25,80.0
2786.0,97.0
2738.5,107.25
2691.0,117.5
2643.5,127.75
2596.0,138.0
2525.5,139.5
2455.0,141.0
2384.5,142.5
2314.0,144.0
2280.75,153.25
2247.5,162.5
2214.25,171.75
2181.0,181.0
2157.5,185.0
2134.0,189.0
2110.5,193.0
2087.0,197.0
2043.25,190.0
1999.5,183.0
1955.75,176.0
1912.0,169.0
1909.5,156.0
1907.0,143.0
1904.5,130.0
1902.0,117.0
1897.5,99.25
1893.0,81.5
1888.5,63.75
1884.0,46.0
1876.5,35.25
1869.0,24.5
1861.5,13.75
1854.0,3.0
1865.5,2.25
1877.0,1.5
1888.5,0.75
1900.0,0.0
1901.0,0.0
1902.0,0.0
1903.0,0.0
1904.0,0.0
1892.75,0.0
1881.5,0.0
1870.25,0.0
1859.0,0.0
1849.75,0.0
1840.5,0.0
1831.25,0.0
1822.0,0.0
1808.75,0.0
1795.5,0.0
1782.25,0.0
1769.0,0.0
1756.5,0.0
1744.0,0.0
1731.5,0.0
1719.0,0.0
1732.75,0.0
1746.5,0.0
1760.25,0.0
1774.0,0.0
1783.0,0.0
1792.0,0.0
1801.0,0.0
1810.0,0.0
1784.0,0.0
1758.0,0.0
1732.0,0.0
1706.0,0.0
1668.25,0.0
1630.5,0.0
1592.75,0.0
1555.0,0.0
1551.75,0.0
1548.5,0.0
1545.25,0.0
1542.0,0.0
1542.0,0.0
1542.0,0.0
1542.0,0.0
1542.0,0.0
1526.0,0.0
1510.0,0.0
1494.0,0.0
1478.0,0.0
1451.75,0.0
1425.5,0.0
1399.25,0.0
1373.0,0.0
1352.75,2.5
1332.5,5.0
1312.25,7.5
1292.0,10.0
1252.25,22.25
1212.5,34.5
1172.75,46.75
1133.0,59.0
1110.25,67.75
1087.5,76.5
1064.75,85.25
1042.0,94.0
1046.0,99.5
1050.0,105.0
1054.0,110.5
1058.0,116.0
1075.0,121.5
1092.0,127.0
1109.0,132.5
1126.0,138.0
1155.5,135.5
1185.0,133.0
1214.5,130.5
1244.0,128.0
1255.5,125.25
1267.0,122.5
1278.5,119.75
1290.0,117.0
1320.5,112.0
1351.0,107.0
1381.5,102.0
1412.0,97.0
1435.5,85.5
1459.0,74.0
1482.5,62.5
1506.0,51.0
1521.5,39.5
1537.0,28.0
1552.5,16.5
1568.0,5.0
1589.0,3.75
1610.0,2.5
1631.0,1.25
1652.0,0.0
1696.25,0.0
1740.5,0.0
1784.75,0.0
1829.0,0.0
1828.0,0.0
1827.0,0.0
1826.0,0.0
1825.0,0.0
1784.25,0.0
1743.5,0.0
1702.75,0.0
1662.0,0.0
1612.75,0.0
1563.5,0.0
1514.25,0.0
1465.0,0.0
1445.0,0.0
1425.0,0.0
1405.0,0.0
1385.0,0.0
1377.0,0.0
1369.0,0.0
1361.0,0.0
1353.0,0.0
1379.5,0.0
1406.0,0.0
1432.5,0.0
1459.0,0.0
1482.25,0.0
1505.5,0.0
1528.75,0.0
1552.0,0.0
1570.0,0.0
1588.0,0.0
1606.0,0.0
1624.0,0.0
1623.0,0.0
1622.0,0.0
1621.0,0.0
1620.0,0.0
1631.25,0.0
1642.5,0.0
1653.75,0.0
1665.0,0.0
1669.25,0.0
1673.5,0.0
1677.75,0.0
1682.0,0.0
1708.5,0.25
1735.0,0.5
1761.5,0.75
1788.0,1.0
1807.5,12.5
1827.0,24.0
1846.5,35.5
1866.0,47.0
1845.75,68.25
1825.5,89.5
1805.25,110.75
1785.0,132.0
1761.0,150.75
1737.0,169.5
1713.0,188.25
1689.0,207.0
1665.25,217.25
1641.5,227.5
1617.75,237.75
1594.0,248.0
1553.25,254.5
1512.5,261.0
1471.75,267.5
1431.0,274.0
1426.75,280.5
1422.5,287.0
1418.25,293.5
1414.0,300.0
1374.25,296.0
1334.5,292.0
1294.75,288.0
1255.0,284.0
1230.75,272.25
1206.5,260.5
1182.25,248.75
1158.0,237.0
1154.0,212.0
1150.0,187.0
1146.0,162.0
1142.0,137.0
1199.5,106.5
1257.0,76.0
1314.5,45.5
1372.0,15.0
1419.0,11.25
1466.0,7.5
1513.0,3.75
1560.0,0.0
1584.5,0.0
1609.0,0.0
1633.5,0.0
1658.0,0.0
1670.25,0.0
1682.5,0.0
1694.75,0.0
1707.0,0.0
1684.75,0.0
1662.5,0.0
1640.25,0.0
1618.0,0.0
1632.5,0.0
1647.0,0.0
1661.5,0.0
1676.0,0.0
1678.0,0.0
1680.0,0.0
1682.0,0.0
1684.0,0.0
1654.75,0.0
1625.5,0.0
1596.25,0.0
1567.0,0.0
1536.75,0.0
1506.5,0.0
1476.25,0.0
1446.0,0.0
1422.5,0.0
1399.0,0.0
1375.5,0.0
1352.0,0.0
1348.0,0.0
1344.0,0.0
1340.0,0.0
1336.0,0.0
1334.25,0.0
1332.5,0.0
1330.75,0.0
1329.0,0.0
1325.5,0.0
1322.0,0.0
1318.5,0.0
1315.0,0.0
1281.25,0.0
1247.5,0.0
1213.75,0.0
1180.0,0.0
1159.5,0.25
1139.0,0.5
1118.5,0.75
1098.0,1.0
1091.25,18.25
1084.5,35.5
1077.75,52.75
1071.0,70.0
1031.75,102.5
992.5,135.0
953.25,167.5
914.0,200.0
882.5,216.25
851.0,232.5
819.5,248.75
788.0,265.0
757.0,272.75
726.0,280.5
695.0,288.25
664.0,296.0
641.0,298.25
618.0,300.5
595.0,302.75
572.0,305.0
566.5,304.0
561.0,303.0
555.5,302.0
550.0,301.0
546.0,296.25
542.0,291.5
538.0,286.75
534.0,282.0
527.25,270.0
520.5,258.0
513.75,246.0
507.0,234.0
524.25,210.0
541.5,186.0
558.75,162.0
576.0,138.0
617.5,108.0
659.0,78.0
700.5,48.0
742.0,18.0
783.25,13.5
824.5,9.0
865.75,4.5
907.0,0.0
943.25,0.0
979.5,0.0
1015.75,0.0
1052.0,0.0
1058.75,0.0
1065.5,0.0
1072.25,0.0
1079.0,0.0
1120.25,0.0
1161.5,0.0
1202.75,0.0
1244.0,0.0
1304.25,0.0
1364.5,0.0
1424.75,0.0
1485.0,0.0
1491.75,0.0
1498.5,0.0
1505.25,0.0
1512.0,0.0
1525.0,0.0
1538.0,0.0
1551.0,0.0
1564.0,0.0
1560.25,0.0
1556.5,0.0
1552.75,0.0
1549.0,0.0
1534.25,0.0
1519.5,0.0
1504.75,0.0
1490.0,0.0
1474.25,0.0
1458.5,0.0
1442.75,0.0
1427.0,0.0
1419.25,0.0
1411.5,0.0
1403.75,0.0
1396.0,0.0
1399.25,0.0
1402.5,0.0
1405.75,0.0
1409.0,0.0
1425.75,0.0
1442.5,0.0
1459.25,0.0
1476.0,0.0
1533.25,0.25
1590.5,0.5
1647.75,0.75
1705.0,1.0
1761.5,17.5
1818.0,34.0
1874.5,50.5
1931.0,67.0
1844.75,99.75
1758.5,132.5
1672.25,165.25
1586.0,198.0
1457.75,215.0
1329.5,232.0
1201.25,249.0
1073.0,266.0
1002.5,273.5
932.0,281.0
861.5,288.5
791.0,296.0
768.5,298.75
746.0,301.5
723.5,304.25
701.0,307.0
688.0,305.75
675.0,304.5
662.0,303.25
649.0,302.0
645.5,297.0
642.0,292.0
638.5,287.0
635.0,282.0
683.0,270.75
731.0,259.5
779.0,248.25
827.0,237.0
857.0,212.5
887.0,188.0
917.0,163.5
947.0,139.0
1016.25,108.5
1085.5,78.0
1154.75,47.5
1224.0,17.0
1280.5,12.75
1337.0,8.5
1393.5,4.25
1450.0,0.0
1492.75,0.0
1535.5,0.0
1578.25,0.0
1621.0,0.0
1604.0,0.0
1587.0,0.0
1570.0,0.0
1553.0,0.0
1511.25,0.0
1469.5,0.0
1427.75,0.0
1386.0,0.0
1343.25,0.0
1300.5,0.0
1257.75,0.0
1215.0,0.0
1206.75,0.0
1198.5,0.0
1190.25,0.0
1182.0,0.0
1170.5,0.0
1159.0,0.0
1147.5,0.0
1136.0,0.0
1135.0,0.0
1134.0,0.0
1133.0,0.0
1132.0,0.0
1148.5,0.0
1165.0,0.0
1181.5,0.0
1198.0,0.0
1225.25,0.0
1252.5,0.0
1279.75,0.0
1307.0,0.0
1320.0,0.0
1333.0,0.0
1346.0,0.0
1359.0,0.0
1334.75,0.0
1310.5,0.0
1286.25,0.0
1262.0,0.0
1232.25,0.0
1202.5,0.0
1172.75,0.0
1143.0,0.0
1172.5,0.25
1202.0,0.5
1231.5,0.75
1261.0,1.0
1275.25,16.0
1289.5,31.0
1303.75,46.0
1318.0,61.0
1276.5,90.25
1235.0,119.5
1193.5,148.75
1152.0,178.0
1102.25,197.5
1052.5,217.0
1002.75,236.5
953.0,256.0
872.0,263.0
791.0,270.0
710.0,277.0
629.0,284.0
597.5,287.75
566.0,291.5
534.5,295.25
503.0,299.0
487.0,297.5
471.0,296.0
455.0,294.5
439.0,293.0
427.0,288.0
415.0,283.0
403.0,278.0
391.0,273.0
414.5,261.5
438.0,250.0
461.5,238.5
485.0,227.0
511.5,202.0
538.0,177.0
564.5,152.0
591.0,127.0
623.0,99.5
655.0,72.0
687.0,44.5
719.0,17.0
780.5,12.75
842.0,8.5
903.5,4.25
965.0,0.0
1032.75,0.0
1100.5,0.0
1168.25,0.0
1236.0,0.0
1300.5,0.0
1365.0,0.0
1429.5,0.0
1494.0,0.0
1523.75,0.0
1553.5,0.0
1583.25,0.0
1613.0,0.0
1619.5,0.0
1626.0,0.0
1632.5,0.0
1639.0,0.0
1608.75,0.0
1578.5,0.0
1548.25,0.0
1518.0,0.0
1492.0,0.0
1466.0,0.0
1440.0,0.0
1414.0,0.0
1382.75,0.0
1351.5,0.0
1320.25,0.0
1289.0,0.0
1299.25,0.0
1309.5,0.0
1319.75,0.0
1330.0,0.0
1329.5,0.0
1329.0,0.0
1328.5,0.0
1328.0,0.0
1366.0,0.0
1404.0,0.0
1442.0,0.0
1480.0,0.0
1508.0,0.0
1536.0,0.0
1564.0,0.0
1592.0,0.0
1609.25,0.0
1626.5,0.0
1643.75,0.0
1661.0,0.0
1781.5,0.25
1902.0,0.5
2022.5,0.75
2143.0,1.0
2212.5,9.75
2282.0,18.5
2351.5,27.25
2421.0,36.0
2380.0,58.25
2339.0,80.5
2298.0,102.75
2257.0,125.0
2090.75,144.5
1924.5,164.0
1758.25,183.5
1592.0,203.0
1571.5,212.75
1551.0,222.5
1530.5,232.25
1510.0,242.0
1611.5,250.75
1713.0,259.5
1814.5,268.25
1916.0,277.0
1886.0,284.0
1856.0,291.0
1826.0,298.0
1796.0,305.0
1771.5,299.0
1747.0,293.0
1722.5,287.0
1698.0,281.0
1661.75,268.5
1625.5,256.0
1589.25,243.5
1553.0,231.0
1541.0,206.0
1529.0,181.0
1517.0,156.0
1505.0,131.0
1513.5,102.5
1522.0,74.0
1530.5,45.5
1539.0,17.0
1607.75,12.75
1676.5,8.5
1745.25,4.25
1814.0,0.0
1846.0,0.0
1878.0,0.0
1910.0,0.0
1942.0,0.0
1948.0,0.0
1954.0,0.0
1960.0,0.0
1966.0,0.0
1956.75,0.0
1947.5,0.0
1938.25,0.0
1929.0,0.0
1923.75,0.0
1918.5,0.0
1913.25,0.0
1908.0,0.0
1935.5,0.0
1963.0,0.0
1990.5,0.0
2018.0,0.0
2054.5,0.0
2091.0,0.0
2127.5,0.0
2164.0,0.0
2178.75,0.0
2193.5,0.0
2208.25,0.0
2223.0,0.0
2232.25,0.0
2241.5,0.0
2250.75,0.0
2260.0,0.0
2255.75,0.0
2251.5,0.0
2247.25,0.0
2243.0,0.0
2215.75,0.0
2188.5,0.0
2161.25,0.0
2134.0,0.0
2148.75,0.0
2163.5,0.0
2178.25,0.0
2193.0,0.0
2241.25,0.0
2289.5,0.0
2337.75,0.0
2386.0,0.0
2422.25,0.0
2458.5,0.0
2494.75,0.0
2531.0,0.0
2557.5,4.75
2584.0,9.5
2610.5,14.25
2637.0,19.0
2657.75,27.5
2678.5,36.0
2699.25,44.5
2720.0,53.0
2746.5,55.25
2773.0,57.5
2799.5,59.75
2826.0,62.0
2840.25,69.0
2854.5,76.0
2868.75,83.0
2883.0,90.0
2956.75,100.5
3030.5,111.0
3104.25,121.5
3178.0,132.0
3243.0,131.5
3308.0,131.0
3373.0,130.5
3438.0,130.0
3458.0,126.75
3478.0,123.5
3498.0,120.25
3518.0,117.0
3587.75,104.5
3657.5,92.0
3727.25,79.5
3797.0,67.0
3824.5,58.5
3852.0,50.0
3879.5,41.5
3907.0,33.0
3902.75,25.5
3898.5,18.0
3894.25,10.5
3890.0,3.0
3884.75,2.25
3879.5,1.5
3874.25,0.75
3869.0,0.0
3849.25,0.0
3829.5,0.0
3809.75,0.0
3790.0,0.0
3807.75,0.0
3825.5,0.0
3843.25,0.0
3861.0,0.0
3865.5,0.0
3870.0,0.0
3874.5,0.0
3879.0,0.0
3874.5,0.0
3870.0,0.0
3865.5,0.0
3861.0,0.0
3860.75,0.0
3860.5,0.0
3860.25,0.0
3860.0,0.0
3859.5,0.0
3859.0,0.0
3858.5,0.0
3858.0,0.0
3863.25,0.0
3868.5,0.0
3873.75,0.0
3879.0,0.0
3879.75,0.0
3880.5,0.0
3881.25,0.0
3882.0,0.0
3884.25,0.0
3886.5,0.0
3888.75,0.0
3891.0,0.0
3899.75,0.0
3908.5,0.0
3917.25,0.0
3926.0,0.0
3917.0,0.0
3908.0,0.0
3899.0,0.0
3890.0,0.0
3907.0,0.0
3924.0,0.0
3941.0,0.0
3958.0,0.0
3958.0,0.0
3958.0,0.0
3958.0,0.0
3958.0,0.0
3961.5,2.0
3965.0,4.0
3968.5,6.0
3972.0,8.0
3985.0,16.5
3998.0,25.0
4011.0,33.5
4024.0,42.0
4029.25,50.75
4034.5,59.5
4039.75,68.25
4045.0,77.0
4051.0,79.5
4057.0,82.0
4063.0,84.5
4069.0,87.0
4069.25,84.75
4069.5,82.5
4069.75,80.25
4070.0,78.0
4051.5,77.5
4033.0,77.0
4014.5,76.5
3996.0,76.0
4017.75,71.25
4039.5,66.5
4061.25,61.75
4083.0,57.0
4087.5,53.5
4092.0,50.0
4096.5,46.5
4101.0,43.0
4095.75,36.5
4090.5,30.0
4085.25,23.5
4080.0,17.0
4081.75,13.25
4083.5,9.5
4085.25,5.75
4087.0,2.0
4073.75,1.5
4060.5,1.0
4047.25,0.5
4034.0,0.0
4028.0,0.0
4022.0,0.0
4016.0,0.0
4010.0,0.0
4018.25,0.0
4026.5,0.0
4034.75,0.0
4043.0,0.0
4055.0,0.0
4067.0,0.0
4079.0,0.0
4091.0,0.0
4073.75,0.0
4056.5,0.0
4039.25,0.0
4022.0,0.0
4005.25,0.0
3988.5,0.0
3971.75,0.0
3955.0,0.0
3952.25,0.0
3949.5,0.0
3946.75,0.0
3944.0,0.0
3903.25,0.0
3862.5,0.0
3821.75,0.0
3781.0,0.0
3753.0,0.0
3725.0,0.0
3697.0,0.0
3669.0,0.0
3672.25,0.0
3675.5,0.0
3678.75,0.0
3682.0,0.0
3694.0,0.0
3706.0,0.0
3718.0,0.0
3730.0,0.0
3744.25,0.0
3758.5,0.0
3772.75,0.0
3787.0,0.0
3772.5,0.0
3758.0,0.0
3743.5,0.0
3729.0,0.0
3735.25,0.0
3741.5,0.0
3747.75,0.0
3754.0,0.0
3754.5,6.25
3755.0,12.5
3755.5,18.75
3756.0,25.0
3715.25,50.75
3674.5,76.5
3633.75,102.25
3593.0,128.0
3580.25,141.0
3567.5,154.0
3554.75,167.0
3542.0,180.0
3568.75,187.75
3595.5,195.5
3622.25,203.25
3649.0,211.0
3672.25,213.0
3695.5,215.0
3718.75,217.0
3742.0,219.0
3756.5,219.25
3771.0,219.5
3785.5,219.75
3800.0,220.0
3793.0,212.25
3786.0,204.5
3779.0,196.75
3772.0,189.0
3783.5,184.75
3795.0,180.5
3806.5,176.25
3818.0,172.0
3789.75,154.25
3761.5,136.5
3733.25,118.75
3705.0,101.0
3659.75,80.0
3614.5,59.0
3569.25,38.0
3524.0,17.0
3495.5,12.75
3467.0,8.5
3438.5,4.25
3410.0,0.0
3392.5,0.0
3375.0,0.0
3357.5,0.0
3340.0,0.0
3302.75,0.0
3265.5,0.0
3228.25,0.0
3191.0,0.0
3134.25,0.0
3077.5,0.0
3020.75,0.0
2964.0,0.0
2967.25,0.0
2970.5,0.0
2973.75,0.0
2977.0,0.0
2949.5,0.0
2922.0,0.0
2894.5,0.0
2867.0,0.0
2814.25,0.0
2761.5,0.0
2708.75,0.0
2656.0,0.0
2606.5,0.0
2557.0,0.0
2507.5,0.0
2458.0,0.0
2422.25,0.0
2386.5,0.0
2350.75,0.0
2315.0,0.0
2318.75,0.0
2322.5,0.0
2326.25,0.0
2330.0,0.0
2325.75,0.0
2321.5,0.0
2317.25,0.0
2313.0,0.0
2333.0,0.0
2353.0,0.0
2373.0,0.0
2393.0,0.0
2385.25,0.0
2377.5,0.0
2369.75,0.0
2362.0,0.0
2340.5,0.5
2319.0,1.0
2297.5,1.5
2276.0,2.0
2241.75,20.25
2207.5,38.5
2173.25,56.75
2139.0,75.0
2094.0,106.25
2049.0,137.5
2004.0,168.75
1959.0,200.0
1918.5,214.5
1878.0,229.0
1837.5,243.5
1797.0,258.0
1812.5,256.0
1828.0,254.0
1843.5,252.0
1859.0,250.0
1862.25,251.75
1865.5,253.5
1868.75,255.25
1872.0,257.0
1891.75,255.25
1911.5,253.5
1931.25,251.75
1951.0,250.0
1990.25,241.5
2029.5,233.0
2068.75,224.5
2108.0,216.0
2132.0,211.5
2156.0,207.0
2180.0,202.5
2204.0,198.0
2174.75,175.0
2145.5,152.0
2116.25,129.0
2087.0,106.0
2041.75,84.5
1996.5,63.0
1951.25,41.5
1906.0,20.0
1900.75,15.0
1895.5,10.0
1890.25,5.0
1885.0,0.0
1869.25,0.0
1853.5,0.0
1837.75,0.0
1822.0,0.0
1808.5,0.0
1795.0,0.0
1781.5,0.0
1768.0,0.0
1711.0,0.0
1654.0,0.0
1597.0,0.0
1540.0,0.0
1519.0,0.0
1498.0,0.0
1477.0,0.0
1456.0,0.0
1470.75,0.0
1485.5,0.0
1500.25,0.0
1515.0,0.0
1551.25,0.0
1587.5,0.0
1623.75,0.0
1660.0,0.0
1720.5,0.0
1781.0,0.0
1841.5,0.0
1902.0,0.0
1960.5,0.0
2019.0,0.0
2077.5,0.0
2136.0,0.0
2183.5,0.0
2231.0,0.0
2278.5,0.0
2326.0,0.0
2347.75,0.0
2369.5,0.0
2391.25,0.0
2413.0,0.0
2468.5,0.0
2524.0,0.0
2579.5,0.0
2635.0,0.0
2691.75,0.0
2748.5,0.0
2805.25,0.0
2862.0,0.0
2909.75,0.0
2957.5,0.0
3005.25,0.0
3053.0,0.0
3081.5,2.5
3110.0,5.0
3138.5,7.5
3167.0,10.0
3205.25,17.25
3243.5,24.5
3281.75,31.75
3320.0,39.0
3362.5,52.75
3405.0,66.5
3447.5,80.25
3490.0,94.0
3499.75,100.25
3509.5,106.5
3519.25,112.75
3529.0,119.0
3528.0,114.75
3527.0,110.5
3526.0,106.25
3525.0,102.0
3547.25,99.75
3569.5,97.5
3591.75,95.25
3614.0,93.0
3663.25,93.5
3712.5,94.0
3761.75,94.5
3811.0,95.0
3815.5,92.0
3820.0,89.0
3824.5,86.0
3829.0,83.0
3835.75,73.5
3842.5,64.0
3849.25,54.5
3856.0,45.0
3866.0,35.5
3876.0,26.0
3886.0,16.5
3896.0,7.0
3897.5,5.25
3899.0,3.5
3900.5,1.75
3902.0,0.0
3905.25,0.0
3908.5,0.0
3911.75,0.0
3915.0,0.0
3910.25,0.0
3905.5,0.0
3900.75,0.0
3896.0,0.0
3882.0,0.0
3868.0,0.0
3854.0,0.0
3840.0,0.0
3832.0,0.0
3824.0,0.0
3816.0,0.0
3808.0,0.0
3806.0,0.0
3804.0,0.0
3802.0,0.0
3800.0,0.0
3771.75,0.0
3743.5,0.0
3715.25,0.0
3687.0,0.0
3648.0,0.0
3609.0,0.0
3570.0,0.0
3531.0,0.0
3487.5,0.0
3444.0,0.0
3400.5,0.0
3357.0,0.0
3344.75,0.0
3332.5,0.0
3320.25,0.0
3308.0,0.0
3288.25,0.0
3268.5,0.0
3248.75,0.0
3229.0,0.0
3219.25,0.0
3209.5,0.0
3199.75,0.0
3190.0,0.0
3171.75,0.0
3153.5,0.0
3135.25,0.0
3117.0,0.0
3147.0,0.0
3177.0,0.0
3207.0,0.0
3237.0,0.0
3245.75,4.75
3254.5,9.5
3263.25,14.25
3272.0,19.0
3291.5,30.0
3311.0,41.0
3330.5,52.0
3350.0,63.0
3380.75,71.25
3411.5,79.5
3442.25,87.75
3473.0,96.0
3514.5,95.25
3556.0,94.5
3597.5,93.75
3639.0,93.0
3663.25,95.75
3687.5,98.5
3711.75,101.25
3736.0,104.0
3769.75,104.25
3803.5,104.5
3837.25,104.75
3871.0,105.0
3871.5,104.75
3872.0,104.5
3872.5,104.25
3873.0,104.0
3864.75,96.75
3856.5,89.5
3848.25,82.25
3840.0,75.0
3845.0,66.0
3850.0,57.0
3855.0,48.0
3860.0,39.0
3867.25,30.5
3874.5,22.0
3881.75,13.5
3889.0,5.0
3874.0,3.75
3859.0,2.5
3844.0,1.25
3829.0,0.0
3792.25,0.0
3755.5,0.0
3718.75,0.0
3682.0,0.0
3631.5,0.0
3581.0,0.0
