"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","20.05.2020 05:00 - 20.05.2020 06:00 (CET/CEST)","330","n/e","n/e","n/e","2028","0","n/e","n/e","n/e","n/e","661","3","364","142","n/e","n/e","30","n/e","0","n/e","n/e","421"
"Portugal (PT)","20.05.2020 06:00 - 20.05.2020 07:00 (CET/CEST)","332","n/e","n/e","n/e","2086","0","n/e","n/e","n/e","n/e","1016","2","384","218","n/e","n/e","30","n/e","0","n/e","n/e","398"
"Portugal (PT)","20.05.2020 07:00 - 20.05.2020 08:00 (CET/CEST)","327","n/e","n/e","n/e","2139","0","n/e","n/e","n/e","n/e","956","2","519","260","n/e","n/e","30","n/e","6","n/e","n/e","390"
"Portugal (PT)","20.05.2020 08:00 - 20.05.2020 09:00 (CET/CEST)","326","n/e","n/e","n/e","2293","0","n/e","n/e","n/e","n/e","1285","1","772","259","n/e","n/e","29","n/e","78","n/e","n/e","405"
"Portugal (PT)","20.05.2020 09:00 - 20.05.2020 10:00 (CET/CEST)","319","n/e","n/e","n/e","2260","0","n/e","n/e","n/e","n/e","1522","1","1023","252","n/e","n/e","29","n/e","222","n/e","n/e","290"
"Portugal (PT)","20.05.2020 10:00 - 20.05.2020 11:00 (CET/CEST)","330","n/e","n/e","n/e","2130","0","n/e","n/e","n/e","n/e","1127","1","1054","264","n/e","n/e","29","n/e","342","n/e","n/e","236"
"Portugal (PT)","20.05.2020 11:00 - 20.05.2020 12:00 (CET/CEST)","330","n/e","n/e","n/e","2109","0","n/e","n/e","n/e","n/e","1104","2","1164","336","n/e","n/e","29","n/e","437","n/e","n/e","205"
"Portugal (PT)","20.05.2020 12:00 - 20.05.2020 13:00 (CET/CEST)","327","n/e","n/e","n/e","2161","0","n/e","n/e","n/e","n/e","1346","1","1038","294","n/e","n/e","30","n/e","505","n/e","n/e","192"
"Portugal (PT)","20.05.2020 13:00 - 20.05.2020 14:00 (CET/CEST)","320","n/e","n/e","n/e","2082","0","n/e","n/e","n/e","n/e","1518","1","1160","291","n/e","n/e","30","n/e","541","n/e","n/e","175"
"Portugal (PT)","20.05.2020 14:00 - 20.05.2020 15:00 (CET/CEST)","332","n/e","n/e","n/e","2044","0","n/e","n/e","n/e","n/e","1385","1","909","299","n/e","n/e","30","n/e","544","n/e","n/e","235"
"Portugal (PT)","20.05.2020 15:00 - 20.05.2020 16:00 (CET/CEST)","330","n/e","n/e","n/e","2042","0","n/e","n/e","n/e","n/e","1036","1","450","140","n/e","n/e","30","n/e","536","n/e","n/e","399"
"Portugal (PT)","20.05.2020 16:00 - 20.05.2020 17:00 (CET/CEST)","326","n/e","n/e","n/e","2043","0","n/e","n/e","n/e","n/e","567","6","180","138","n/e","n/e","29","n/e","495","n/e","n/e","810"
"Portugal (PT)","20.05.2020 17:00 - 20.05.2020 18:00 (CET/CEST)","314","n/e","n/e","n/e","2113","0","n/e","n/e","n/e","n/e","115","7","149","138","n/e","n/e","30","n/e","433","n/e","n/e","1178"
"Portugal (PT)","20.05.2020 18:00 - 20.05.2020 19:00 (CET/CEST)","318","n/e","n/e","n/e","2169","0","n/e","n/e","n/e","n/e","484","6","149","153","n/e","n/e","29","n/e","345","n/e","n/e","1142"
"Portugal (PT)","20.05.2020 19:00 - 20.05.2020 20:00 (CET/CEST)","333","n/e","n/e","n/e","2124","0","n/e","n/e","n/e","n/e","1082","2","437","761","n/e","n/e","30","n/e","216","n/e","n/e","997"
"Portugal (PT)","20.05.2020 20:00 - 20.05.2020 21:00 (CET/CEST)","343","n/e","n/e","n/e","2247","0","n/e","n/e","n/e","n/e","1734","1","883","1007","n/e","n/e","30","n/e","71","n/e","n/e","811"
"Portugal (PT)","20.05.2020 21:00 - 20.05.2020 22:00 (CET/CEST)","345","n/e","n/e","n/e","2195","0","n/e","n/e","n/e","n/e","1875","1","1078","1161","n/e","n/e","30","n/e","5","n/e","n/e","882"
"Portugal (PT)","20.05.2020 22:00 - 20.05.2020 23:00 (CET/CEST)","342","n/e","n/e","n/e","2189","0","n/e","n/e","n/e","n/e","1672","1","1072","830","n/e","n/e","29","n/e","0","n/e","n/e","955"
"Portugal (PT)","20.05.2020 23:00 - 21.05.2020 00:00 (CET/CEST)","344","n/e","n/e","n/e","2160","0","n/e","n/e","n/e","n/e","1216","2","1100","391","n/e","n/e","30","n/e","0","n/e","n/e","1010"
"Portugal (PT)","21.05.2020 00:00 - 21.05.2020 01:00 (CET/CEST)","344","n/e","n/e","n/e","2123","0","n/e","n/e","n/e","n/e","617","6","905","253","n/e","n/e","30","n/e","0","n/e","n/e","937"
"Portugal (PT)","21.05.2020 01:00 - 21.05.2020 02:00 (CET/CEST)","344","n/e","n/e","n/e","1945","0","n/e","n/e","n/e","n/e","435","7","539","169","n/e","n/e","30","n/e","0","n/e","n/e","820"
"Portugal (PT)","21.05.2020 02:00 - 21.05.2020 03:00 (CET/CEST)","344","n/e","n/e","n/e","1928","0","n/e","n/e","n/e","n/e","131","7","510","169","n/e","n/e","30","n/e","0","n/e","n/e","614"
"Portugal (PT)","21.05.2020 03:00 - 21.05.2020 04:00 (CET/CEST)","341","n/e","n/e","n/e","1976","0","n/e","n/e","n/e","n/e","68","7","301","102","n/e","n/e","31","n/e","0","n/e","n/e","570"
"Portugal (PT)","21.05.2020 04:00 - 21.05.2020 05:00 (CET/CEST)","345","n/e","n/e","n/e","1764","0","n/e","n/e","n/e","n/e","0","7","220","27","n/e","n/e","31","n/e","0","n/e","n/e","612"
"Portugal (PT)","21.05.2020 05:00 - 21.05.2020 06:00 (CET/CEST)","346","n/e","n/e","n/e","1915","0","n/e","n/e","n/e","n/e","18","7","358","36","n/e","n/e","31","n/e","0","n/e","n/e","588"
"Portugal (PT)","21.05.2020 06:00 - 21.05.2020 07:00 (CET/CEST)","344","n/e","n/e","n/e","1990","0","n/e","n/e","n/e","n/e","330","7","554","513","n/e","n/e","30","n/e","0","n/e","n/e","582"
"Portugal (PT)","21.05.2020 07:00 - 21.05.2020 08:00 (CET/CEST)","345","n/e","n/e","n/e","1991","0","n/e","n/e","n/e","n/e","440","6","771","648","n/e","n/e","30","n/e","8","n/e","n/e","609"
"Portugal (PT)","21.05.2020 08:00 - 21.05.2020 09:00 (CET/CEST)","347","n/e","n/e","n/e","2152","0","n/e","n/e","n/e","n/e","487","6","982","796","n/e","n/e","30","n/e","83","n/e","n/e","595"
"Portugal (PT)","21.05.2020 09:00 - 21.05.2020 10:00 (CET/CEST)","350","n/e","n/e","n/e","2185","0","n/e","n/e","n/e","n/e","437","6","990","888","n/e","n/e","29","n/e","229","n/e","n/e","531"
"Portugal (PT)","21.05.2020 10:00 - 21.05.2020 11:00 (CET/CEST)","326","n/e","n/e","n/e","2205","0","n/e","n/e","n/e","n/e","494","6","788","1063","n/e","n/e","25","n/e","354","n/e","n/e","371"
"Portugal (PT)","21.05.2020 11:00 - 21.05.2020 12:00 (CET/CEST)","337","n/e","n/e","n/e","2299","0","n/e","n/e","n/e","n/e","660","6","785","960","n/e","n/e","24","n/e","445","n/e","n/e","257"
"Portugal (PT)","21.05.2020 12:00 - 21.05.2020 13:00 (CET/CEST)","340","n/e","n/e","n/e","2235","0","n/e","n/e","n/e","n/e","905","5","742","970","n/e","n/e","24","n/e","506","n/e","n/e","206"
"Portugal (PT)","21.05.2020 13:00 - 21.05.2020 14:00 (CET/CEST)","342","n/e","n/e","n/e","2234","0","n/e","n/e","n/e","n/e","863","5","897","958","n/e","n/e","24","n/e","535","n/e","n/e","257"
"Portugal (PT)","21.05.2020 14:00 - 21.05.2020 15:00 (CET/CEST)","342","n/e","n/e","n/e","2352","0","n/e","n/e","n/e","n/e","606","6","926","360","n/e","n/e","24","n/e","541","n/e","n/e","335"
"Portugal (PT)","21.05.2020 15:00 - 21.05.2020 16:00 (CET/CEST)","330","n/e","n/e","n/e","2482","0","n/e","n/e","n/e","n/e","469","5","292","348","n/e","n/e","26","n/e","525","n/e","n/e","438"
"Portugal (PT)","21.05.2020 16:00 - 21.05.2020 17:00 (CET/CEST)","345","n/e","n/e","n/e","2422","0","n/e","n/e","n/e","n/e","130","5","238","131","n/e","n/e","29","n/e","504","n/e","n/e","608"
"Portugal (PT)","21.05.2020 17:00 - 21.05.2020 18:00 (CET/CEST)","343","n/e","n/e","n/e","2467","0","n/e","n/e","n/e","n/e","65","5","144","94","n/e","n/e","30","n/e","451","n/e","n/e","720"
"Portugal (PT)","21.05.2020 18:00 - 21.05.2020 19:00 (CET/CEST)","345","n/e","n/e","n/e","2498","0","n/e","n/e","n/e","n/e","424","4","245","179","n/e","n/e","30","n/e","356","n/e","n/e","731"
"Portugal (PT)","21.05.2020 19:00 - 21.05.2020 20:00 (CET/CEST)","356","n/e","n/e","n/e","2514","0","n/e","n/e","n/e","n/e","935","4","784","660","n/e","n/e","30","n/e","222","n/e","n/e","663"
"Portugal (PT)","21.05.2020 20:00 - 21.05.2020 21:00 (CET/CEST)","357","n/e","n/e","n/e","2543","0","n/e","n/e","n/e","n/e","1422","1","1095","820","n/e","n/e","28","n/e","76","n/e","n/e","708"
"Portugal (PT)","21.05.2020 21:00 - 21.05.2020 22:00 (CET/CEST)","357","n/e","n/e","n/e","2453","0","n/e","n/e","n/e","n/e","1653","1","1478","1077","n/e","n/e","28","n/e","6","n/e","n/e","736"
"Portugal (PT)","21.05.2020 22:00 - 21.05.2020 23:00 (CET/CEST)","355","n/e","n/e","n/e","2496","0","n/e","n/e","n/e","n/e","1570","1","1358","822","n/e","n/e","28","n/e","0","n/e","n/e","677"
"Portugal (PT)","21.05.2020 23:00 - 22.05.2020 00:00 (CET/CEST)","355","n/e","n/e","n/e","2341","0","n/e","n/e","n/e","n/e","1029","4","1249","733","n/e","n/e","28","n/e","0","n/e","n/e","673"
"Portugal (PT)","22.05.2020 00:00 - 22.05.2020 01:00 (CET/CEST)","357","n/e","n/e","n/e","2119","0","n/e","n/e","n/e","n/e","1016","4","1127","704","n/e","n/e","28","n/e","0","n/e","n/e","834"
"Portugal (PT)","22.05.2020 01:00 - 22.05.2020 02:00 (CET/CEST)","358","n/e","n/e","n/e","1987","0","n/e","n/e","n/e","n/e","503","5","735","658","n/e","n/e","28","n/e","0","n/e","n/e","961"
"Portugal (PT)","22.05.2020 02:00 - 22.05.2020 03:00 (CET/CEST)","356","n/e","n/e","n/e","1970","0","n/e","n/e","n/e","n/e","316","5","552","460","n/e","n/e","28","n/e","0","n/e","n/e","1068"
"Portugal (PT)","22.05.2020 03:00 - 22.05.2020 04:00 (CET/CEST)","360","n/e","n/e","n/e","1989","0","n/e","n/e","n/e","n/e","220","6","454","461","n/e","n/e","29","n/e","0","n/e","n/e","1017"
"Portugal (PT)","22.05.2020 04:00 - 22.05.2020 05:00 (CET/CEST)","356","n/e","n/e","n/e","1975","0","n/e","n/e","n/e","n/e","213","6","482","584","n/e","n/e","28","n/e","0","n/e","n/e","957"
"Portugal (PT)","22.05.2020 05:00 - 22.05.2020 06:00 (CET/CEST)","357","n/e","n/e","n/e","2118","0","n/e","n/e","n/e","n/e","509","5","413","627","n/e","n/e","28","n/e","0","n/e","n/e","963"
"Portugal (PT)","22.05.2020 06:00 - 22.05.2020 07:00 (CET/CEST)","359","n/e","n/e","n/e","2279","0","n/e","n/e","n/e","n/e","704","5","460","878","n/e","n/e","27","n/e","0","n/e","n/e","996"
"Portugal (PT)","22.05.2020 07:00 - 22.05.2020 08:00 (CET/CEST)","358","n/e","n/e","n/e","2327","0","n/e","n/e","n/e","n/e","582","4","441","840","n/e","n/e","27","n/e","7","n/e","n/e","1074"
"Portugal (PT)","22.05.2020 08:00 - 22.05.2020 09:00 (CET/CEST)","362","n/e","n/e","n/e","2528","0","n/e","n/e","n/e","n/e","678","4","431","732","n/e","n/e","27","n/e","82","n/e","n/e","937"
"Portugal (PT)","22.05.2020 09:00 - 22.05.2020 10:00 (CET/CEST)","361","n/e","n/e","n/e","2513","0","n/e","n/e","n/e","n/e","566","11","426","500","n/e","n/e","26","n/e","220","n/e","n/e","638"
"Portugal (PT)","22.05.2020 10:00 - 22.05.2020 11:00 (CET/CEST)","356","n/e","n/e","n/e","2516","0","n/e","n/e","n/e","n/e","401","12","420","306","n/e","n/e","27","n/e","360","n/e","n/e","368"
"Portugal (PT)","22.05.2020 11:00 - 22.05.2020 12:00 (CET/CEST)","358","n/e","n/e","n/e","2453","0","n/e","n/e","n/e","n/e","521","11","543","348","n/e","n/e","27","n/e","468","n/e","n/e","230"
"Portugal (PT)","22.05.2020 12:00 - 22.05.2020 13:00 (CET/CEST)","359","n/e","n/e","n/e","2531","0","n/e","n/e","n/e","n/e","628","2","562","316","n/e","n/e","27","n/e","537","n/e","n/e","181"
"Portugal (PT)","22.05.2020 13:00 - 22.05.2020 14:00 (CET/CEST)","359","n/e","n/e","n/e","2394","0","n/e","n/e","n/e","n/e","1070","2","753","139","n/e","n/e","27","n/e","564","n/e","n/e","169"
"Portugal (PT)","22.05.2020 14:00 - 22.05.2020 15:00 (CET/CEST)","358","n/e","n/e","n/e","2411","0","n/e","n/e","n/e","n/e","535","3","709","138","n/e","n/e","27","n/e","568","n/e","n/e","248"
"Portugal (PT)","22.05.2020 15:00 - 22.05.2020 16:00 (CET/CEST)","360","n/e","n/e","n/e","2215","0","n/e","n/e","n/e","n/e","8","4","279","68","n/e","n/e","27","n/e","553","n/e","n/e","460"
"Portugal (PT)","22.05.2020 16:00 - 22.05.2020 17:00 (CET/CEST)","360","n/e","n/e","n/e","2102","0","n/e","n/e","n/e","n/e","0","79","133","8","n/e","n/e","27","n/e","523","n/e","n/e","689"
"Portugal (PT)","22.05.2020 17:00 - 22.05.2020 18:00 (CET/CEST)","363","n/e","n/e","n/e","2123","0","n/e","n/e","n/e","n/e","0","181","127","10","n/e","n/e","27","n/e","461","n/e","n/e","894"
"Portugal (PT)","22.05.2020 18:00 - 22.05.2020 19:00 (CET/CEST)","366","n/e","n/e","n/e","2202","0","n/e","n/e","n/e","n/e","4","176","132","89","n/e","n/e","28","n/e","363","n/e","n/e","933"
"Portugal (PT)","22.05.2020 19:00 - 22.05.2020 20:00 (CET/CEST)","365","n/e","n/e","n/e","2149","0","n/e","n/e","n/e","n/e","353","5","585","282","n/e","n/e","28","n/e","225","n/e","n/e","955"
"Portugal (PT)","22.05.2020 20:00 - 22.05.2020 21:00 (CET/CEST)","367","n/e","n/e","n/e","2203","0","n/e","n/e","n/e","n/e","906","2","764","300","n/e","n/e","28","n/e","76","n/e","n/e","1045"
"Portugal (PT)","22.05.2020 21:00 - 22.05.2020 22:00 (CET/CEST)","365","n/e","n/e","n/e","2256","0","n/e","n/e","n/e","n/e","1553","1","1140","400","n/e","n/e","28","n/e","6","n/e","n/e","1268"
"Portugal (PT)","22.05.2020 22:00 - 22.05.2020 23:00 (CET/CEST)","362","n/e","n/e","n/e","2144","0","n/e","n/e","n/e","n/e","457","5","1481","333","n/e","n/e","28","n/e","0","n/e","n/e","1604"
"Portugal (PT)","22.05.2020 23:00 - 23.05.2020 00:00 (CET/CEST)","361","n/e","n/e","n/e","1921","0","n/e","n/e","n/e","n/e","28","83","1129","85","n/e","n/e","27","n/e","0","n/e","n/e","1884"
"Portugal (PT)","23.05.2020 00:00 - 23.05.2020 01:00 (CET/CEST)","362","n/e","n/e","n/e","2109","0","n/e","n/e","n/e","n/e","88","13","1184","124","n/e","n/e","28","n/e","0","n/e","n/e","1784"
"Portugal (PT)","23.05.2020 01:00 - 23.05.2020 02:00 (CET/CEST)","358","n/e","n/e","n/e","1547","0","n/e","n/e","n/e","n/e","31","133","808","72","n/e","n/e","28","n/e","0","n/e","n/e","1532"
"Portugal (PT)","23.05.2020 02:00 - 23.05.2020 03:00 (CET/CEST)","355","n/e","n/e","n/e","1050","0","n/e","n/e","n/e","n/e","0","6","593","71","n/e","n/e","28","n/e","0","n/e","n/e","1449"
"Portugal (PT)","23.05.2020 03:00 - 23.05.2020 04:00 (CET/CEST)","354","n/e","n/e","n/e","914","0","n/e","n/e","n/e","n/e","0","95","346","71","n/e","n/e","28","n/e","0","n/e","n/e","1477"
"Portugal (PT)","23.05.2020 04:00 - 23.05.2020 05:00 (CET/CEST)","358","n/e","n/e","n/e","966","0","n/e","n/e","n/e","n/e","25","215","275","8","n/e","n/e","29","n/e","0","n/e","n/e","1494"
"Portugal (PT)","23.05.2020 05:00 - 23.05.2020 06:00 (CET/CEST)","356","n/e","n/e","n/e","758","0","n/e","n/e","n/e","n/e","0","239","247","7","n/e","n/e","28","n/e","0","n/e","n/e","1510"
"Portugal (PT)","23.05.2020 06:00 - 23.05.2020 07:00 (CET/CEST)","359","n/e","n/e","n/e","660","0","n/e","n/e","n/e","n/e","0","57","322","7","n/e","n/e","28","n/e","0","n/e","n/e","1430"
"Portugal (PT)","23.05.2020 07:00 - 23.05.2020 08:00 (CET/CEST)","358","n/e","n/e","n/e","628","0","n/e","n/e","n/e","n/e","0","472","290","7","n/e","n/e","28","n/e","8","n/e","n/e","1408"
"Portugal (PT)","23.05.2020 08:00 - 23.05.2020 09:00 (CET/CEST)","356","n/e","n/e","n/e","669","0","n/e","n/e","n/e","n/e","0","549","320","7","n/e","n/e","27","n/e","82","n/e","n/e","1316"
"Portugal (PT)","23.05.2020 09:00 - 23.05.2020 10:00 (CET/CEST)","355","n/e","n/e","n/e","661","0","n/e","n/e","n/e","n/e","0","702","295","7","n/e","n/e","28","n/e","236","n/e","n/e","1130"
"Portugal (PT)","23.05.2020 10:00 - 23.05.2020 11:00 (CET/CEST)","353","n/e","n/e","n/e","796","0","n/e","n/e","n/e","n/e","0","748","324","7","n/e","n/e","27","n/e","377","n/e","n/e","893"
"Portugal (PT)","23.05.2020 11:00 - 23.05.2020 12:00 (CET/CEST)","347","n/e","n/e","n/e","839","0","n/e","n/e","n/e","n/e","0","700","542","18","n/e","n/e","25","n/e","478","n/e","n/e","653"
"Portugal (PT)","23.05.2020 12:00 - 23.05.2020 13:00 (CET/CEST)","334","n/e","n/e","n/e","871","0","n/e","n/e","n/e","n/e","0","706","439","18","n/e","n/e","22","n/e","538","n/e","n/e","447"
"Portugal (PT)","23.05.2020 13:00 - 23.05.2020 14:00 (CET/CEST)","340","n/e","n/e","n/e","866","0","n/e","n/e","n/e","n/e","0","457","412","18","n/e","n/e","24","n/e","567","n/e","n/e","439"
"Portugal (PT)","23.05.2020 14:00 - 23.05.2020 15:00 (CET/CEST)","346","n/e","n/e","n/e","744","0","n/e","n/e","n/e","n/e","0","733","201","7","n/e","n/e","28","n/e","570","n/e","n/e","463"
"Portugal (PT)","23.05.2020 15:00 - 23.05.2020 16:00 (CET/CEST)","346","n/e","n/e","n/e","642","0","n/e","n/e","n/e","n/e","0","1173","130","7","n/e","n/e","28","n/e","560","n/e","n/e","619"
"Portugal (PT)","23.05.2020 16:00 - 23.05.2020 17:00 (CET/CEST)","349","n/e","n/e","n/e","621","0","n/e","n/e","n/e","n/e","0","1209","116","7","n/e","n/e","28","n/e","528","n/e","n/e","698"
"Portugal (PT)","23.05.2020 17:00 - 23.05.2020 18:00 (CET/CEST)","352","n/e","n/e","n/e","662","0","n/e","n/e","n/e","n/e","0","1297","108","7","n/e","n/e","28","n/e","462","n/e","n/e","733"
"Portugal (PT)","23.05.2020 18:00 - 23.05.2020 19:00 (CET/CEST)","354","n/e","n/e","n/e","694","0","n/e","n/e","n/e","n/e","0","916","113","7","n/e","n/e","28","n/e","363","n/e","n/e","862"
"Portugal (PT)","23.05.2020 19:00 - 23.05.2020 20:00 (CET/CEST)","367","n/e","n/e","n/e","665","0","n/e","n/e","n/e","n/e","0","695","196","7","n/e","n/e","29","n/e","229","n/e","n/e","803"
"Portugal (PT)","23.05.2020 20:00 - 23.05.2020 21:00 (CET/CEST)","373","n/e","n/e","n/e","646","0","n/e","n/e","n/e","n/e","0","469","366","19","n/e","n/e","28","n/e","79","n/e","n/e","853"
"Portugal (PT)","23.05.2020 21:00 - 23.05.2020 22:00 (CET/CEST)","374","n/e","n/e","n/e","687","0","n/e","n/e","n/e","n/e","0","15","673","147","n/e","n/e","28","n/e","7","n/e","n/e","954"
"Portugal (PT)","23.05.2020 22:00 - 23.05.2020 23:00 (CET/CEST)","373","n/e","n/e","n/e","738","0","n/e","n/e","n/e","n/e","0","23","671","52","n/e","n/e","28","n/e","0","n/e","n/e","1004"
"Portugal (PT)","23.05.2020 23:00 - 24.05.2020 00:00 (CET/CEST)","368","n/e","n/e","n/e","455","0","n/e","n/e","n/e","n/e","0","539","597","10","n/e","n/e","27","n/e","0","n/e","n/e","971"
"Portugal (PT)","24.05.2020 00:00 - 24.05.2020 01:00 (CET/CEST)","371","n/e","n/e","n/e","372","0","n/e","n/e","n/e","n/e","0","902","262","7","n/e","n/e","27","n/e","0","n/e","n/e","1028"
"Portugal (PT)","24.05.2020 01:00 - 24.05.2020 02:00 (CET/CEST)","371","n/e","n/e","n/e","363","0","n/e","n/e","n/e","n/e","25","816","267","7","n/e","n/e","27","n/e","0","n/e","n/e","1370"
"Portugal (PT)","24.05.2020 02:00 - 24.05.2020 03:00 (CET/CEST)","378","n/e","n/e","n/e","361","0","n/e","n/e","n/e","n/e","0","1376","160","7","n/e","n/e","28","n/e","0","n/e","n/e","1855"
"Portugal (PT)","24.05.2020 03:00 - 24.05.2020 04:00 (CET/CEST)","375","n/e","n/e","n/e","362","0","n/e","n/e","n/e","n/e","0","1518","229","7","n/e","n/e","27","n/e","0","n/e","n/e","2042"
"Portugal (PT)","24.05.2020 04:00 - 24.05.2020 05:00 (CET/CEST)","372","n/e","n/e","n/e","363","0","n/e","n/e","n/e","n/e","0","1483","169","7","n/e","n/e","26","n/e","0","n/e","n/e","2139"
"Portugal (PT)","24.05.2020 05:00 - 24.05.2020 06:00 (CET/CEST)","374","n/e","n/e","n/e","369","0","n/e","n/e","n/e","n/e","0","1700","177","7","n/e","n/e","27","n/e","0","n/e","n/e","2172"
"Portugal (PT)","24.05.2020 06:00 - 24.05.2020 07:00 (CET/CEST)","371","n/e","n/e","n/e","367","0","n/e","n/e","n/e","n/e","0","1523","180","7","n/e","n/e","26","n/e","0","n/e","n/e","2135"
"Portugal (PT)","24.05.2020 07:00 - 24.05.2020 08:00 (CET/CEST)","373","n/e","n/e","n/e","357","0","n/e","n/e","n/e","n/e","0","1708","197","7","n/e","n/e","26","n/e","8","n/e","n/e","2040"
"Portugal (PT)","24.05.2020 08:00 - 24.05.2020 09:00 (CET/CEST)","383","n/e","n/e","n/e","357","0","n/e","n/e","n/e","n/e","0","1701","195","7","n/e","n/e","26","n/e","85","n/e","n/e","1806"
"Portugal (PT)","24.05.2020 09:00 - 24.05.2020 10:00 (CET/CEST)","378","n/e","n/e","n/e","357","0","n/e","n/e","n/e","n/e","0","1573","204","7","n/e","n/e","27","n/e","241","n/e","n/e","1498"
"Portugal (PT)","24.05.2020 10:00 - 24.05.2020 11:00 (CET/CEST)","381","n/e","n/e","n/e","352","0","n/e","n/e","n/e","n/e","0","1097","240","7","n/e","n/e","27","n/e","373","n/e","n/e","1141"
"Portugal (PT)","24.05.2020 11:00 - 24.05.2020 12:00 (CET/CEST)","383","n/e","n/e","n/e","353","0","n/e","n/e","n/e","n/e","0","626","385","18","n/e","n/e","25","n/e","468","n/e","n/e","753"
"Portugal (PT)","24.05.2020 12:00 - 24.05.2020 13:00 (CET/CEST)","383","n/e","n/e","n/e","352","0","n/e","n/e","n/e","n/e","4","200","504","18","n/e","n/e","26","n/e","528","n/e","n/e","468"
"Portugal (PT)","24.05.2020 13:00 - 24.05.2020 14:00 (CET/CEST)","380","n/e","n/e","n/e","349","0","n/e","n/e","n/e","n/e","162","177","639","18","n/e","n/e","27","n/e","556","n/e","n/e","297"
"Portugal (PT)","24.05.2020 14:00 - 24.05.2020 15:00 (CET/CEST)","369","n/e","n/e","n/e","331","0","n/e","n/e","n/e","n/e","21","4","491","7","n/e","n/e","27","n/e","561","n/e","n/e","180"
"Portugal (PT)","24.05.2020 15:00 - 24.05.2020 16:00 (CET/CEST)","362","n/e","n/e","n/e","329","0","n/e","n/e","n/e","n/e","0","96","437","7","n/e","n/e","27","n/e","550","n/e","n/e","128"
"Portugal (PT)","24.05.2020 16:00 - 24.05.2020 17:00 (CET/CEST)","366","n/e","n/e","n/e","343","0","n/e","n/e","n/e","n/e","0","160","389","7","n/e","n/e","27","n/e","519","n/e","n/e","198"
"Portugal (PT)","24.05.2020 17:00 - 24.05.2020 18:00 (CET/CEST)","364","n/e","n/e","n/e","346","0","n/e","n/e","n/e","n/e","0","317","491","7","n/e","n/e","28","n/e","454","n/e","n/e","263"
"Portugal (PT)","24.05.2020 18:00 - 24.05.2020 19:00 (CET/CEST)","364","n/e","n/e","n/e","346","0","n/e","n/e","n/e","n/e","0","518","380","7","n/e","n/e","27","n/e","360","n/e","n/e","311"
"Portugal (PT)","24.05.2020 19:00 - 24.05.2020 20:00 (CET/CEST)","364","n/e","n/e","n/e","346","0","n/e","n/e","n/e","n/e","75","14","692","49","n/e","n/e","28","n/e","222","n/e","n/e","330"
"Portugal (PT)","24.05.2020 20:00 - 24.05.2020 21:00 (CET/CEST)","366","n/e","n/e","n/e","348","0","n/e","n/e","n/e","n/e","400","4","1029","137","n/e","n/e","27","n/e","78","n/e","n/e","362"
"Portugal (PT)","24.05.2020 21:00 - 24.05.2020 22:00 (CET/CEST)","360","n/e","n/e","n/e","348","0","n/e","n/e","n/e","n/e","1474","1","1616","214","n/e","n/e","27","n/e","7","n/e","n/e","400"
"Portugal (PT)","24.05.2020 22:00 - 24.05.2020 23:00 (CET/CEST)","339","n/e","n/e","n/e","354","0","n/e","n/e","n/e","n/e","1568","1","1616","272","n/e","n/e","27","n/e","0","n/e","n/e","457"
"Portugal (PT)","24.05.2020 23:00 - 25.05.2020 00:00 (CET/CEST)","358","n/e","n/e","n/e","366","0","n/e","n/e","n/e","n/e","587","3","1269","76","n/e","n/e","27","n/e","0","n/e","n/e","477"
"Portugal (PT)","25.05.2020 00:00 - 25.05.2020 01:00 (CET/CEST)","359","n/e","n/e","n/e","371","0","n/e","n/e","n/e","n/e","585","5","1043","8","n/e","n/e","28","n/e","0","n/e","n/e","507"
"Portugal (PT)","25.05.2020 01:00 - 25.05.2020 02:00 (CET/CEST)","355","n/e","n/e","n/e","372","0","n/e","n/e","n/e","n/e","28","8","547","7","n/e","n/e","27","n/e","0","n/e","n/e","522"
"Portugal (PT)","25.05.2020 02:00 - 25.05.2020 03:00 (CET/CEST)","359","n/e","n/e","n/e","376","0","n/e","n/e","n/e","n/e","69","6","536","7","n/e","n/e","28","n/e","0","n/e","n/e","494"
"Portugal (PT)","25.05.2020 03:00 - 25.05.2020 04:00 (CET/CEST)","361","n/e","n/e","n/e","380","0","n/e","n/e","n/e","n/e","98","8","441","7","n/e","n/e","28","n/e","0","n/e","n/e","471"
