"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","20.12.2017 21:00 - 20.12.2017 22:00 (CET/CEST)","316","n/e","n/e","n/e","2164","1706","n/e","n/e","n/e","n/e","32","5","412","103","n/e","n/e","44","n/e","0","n/e","n/e","1745"
"Portugal (PT)","20.12.2017 22:00 - 20.12.2017 23:00 (CET/CEST)","312","n/e","n/e","n/e","2077","1758","n/e","n/e","n/e","n/e","85","80","58","61","n/e","n/e","43","n/e","0","n/e","n/e","1917"
"Portugal (PT)","20.12.2017 23:00 - 21.12.2017 00:00 (CET/CEST)","318","n/e","n/e","n/e","1944","1692","n/e","n/e","n/e","n/e","9","166","222","61","n/e","n/e","46","n/e","0","n/e","n/e","2179"
"Portugal (PT)","21.12.2017 00:00 - 21.12.2017 01:00 (CET/CEST)","317","n/e","n/e","n/e","1354","1749","n/e","n/e","n/e","n/e","7","94","167","61","n/e","n/e","47","n/e","0","n/e","n/e","2438"
"Portugal (PT)","21.12.2017 01:00 - 21.12.2017 02:00 (CET/CEST)","315","n/e","n/e","n/e","888","1756","n/e","n/e","n/e","n/e","88","703","216","61","n/e","n/e","46","n/e","0","n/e","n/e","2466"
"Portugal (PT)","21.12.2017 02:00 - 21.12.2017 03:00 (CET/CEST)","326","n/e","n/e","n/e","890","1756","n/e","n/e","n/e","n/e","0","882","129","61","n/e","n/e","48","n/e","0","n/e","n/e","2488"
"Portugal (PT)","21.12.2017 03:00 - 21.12.2017 04:00 (CET/CEST)","335","n/e","n/e","n/e","839","1704","n/e","n/e","n/e","n/e","0","1505","33","1","n/e","n/e","48","n/e","0","n/e","n/e","2568"
"Portugal (PT)","21.12.2017 04:00 - 21.12.2017 05:00 (CET/CEST)","335","n/e","n/e","n/e","916","1684","n/e","n/e","n/e","n/e","0","1695","32","0","n/e","n/e","47","n/e","0","n/e","n/e","2593"
"Portugal (PT)","21.12.2017 05:00 - 21.12.2017 06:00 (CET/CEST)","328","n/e","n/e","n/e","1046","1756","n/e","n/e","n/e","n/e","0","884","32","33","n/e","n/e","47","n/e","0","n/e","n/e","2597"
"Portugal (PT)","21.12.2017 06:00 - 21.12.2017 07:00 (CET/CEST)","330","n/e","n/e","n/e","1520","1729","n/e","n/e","n/e","n/e","29","59","33","35","n/e","n/e","48","n/e","0","n/e","n/e","2595"
"Portugal (PT)","21.12.2017 07:00 - 21.12.2017 08:00 (CET/CEST)","328","n/e","n/e","n/e","2333","1739","n/e","n/e","n/e","n/e","130","3","33","44","n/e","n/e","47","n/e","0","n/e","n/e","2521"
"Portugal (PT)","21.12.2017 08:00 - 21.12.2017 09:00 (CET/CEST)","324","n/e","n/e","n/e","2759","1758","n/e","n/e","n/e","n/e","802","2","67","161","n/e","n/e","47","n/e","1","n/e","n/e","2580"
"Portugal (PT)","21.12.2017 09:00 - 21.12.2017 10:00 (CET/CEST)","318","n/e","n/e","n/e","2950","1757","n/e","n/e","n/e","n/e","1125","1","362","197","n/e","n/e","45","n/e","57","n/e","n/e","2526"
"Portugal (PT)","21.12.2017 10:00 - 21.12.2017 11:00 (CET/CEST)","320","n/e","n/e","n/e","2827","1756","n/e","n/e","n/e","n/e","1279","1","409","186","n/e","n/e","46","n/e","189","n/e","n/e","2496"
"Portugal (PT)","21.12.2017 11:00 - 21.12.2017 12:00 (CET/CEST)","320","n/e","n/e","n/e","2631","1752","n/e","n/e","n/e","n/e","1021","2","341","185","n/e","n/e","46","n/e","270","n/e","n/e","2220"
"Portugal (PT)","21.12.2017 12:00 - 21.12.2017 13:00 (CET/CEST)","313","n/e","n/e","n/e","2633","1706","n/e","n/e","n/e","n/e","327","2","76","98","n/e","n/e","45","n/e","310","n/e","n/e","1615"
"Portugal (PT)","21.12.2017 13:00 - 21.12.2017 14:00 (CET/CEST)","317","n/e","n/e","n/e","2737","1758","n/e","n/e","n/e","n/e","525","2","70","111","n/e","n/e","45","n/e","318","n/e","n/e","1066"
"Portugal (PT)","21.12.2017 14:00 - 21.12.2017 15:00 (CET/CEST)","317","n/e","n/e","n/e","2792","1758","n/e","n/e","n/e","n/e","1322","1","64","111","n/e","n/e","46","n/e","307","n/e","n/e","741"
"Portugal (PT)","21.12.2017 15:00 - 21.12.2017 16:00 (CET/CEST)","308","n/e","n/e","n/e","2743","1756","n/e","n/e","n/e","n/e","1250","2","65","111","n/e","n/e","46","n/e","270","n/e","n/e","589"
"Portugal (PT)","21.12.2017 16:00 - 21.12.2017 17:00 (CET/CEST)","307","n/e","n/e","n/e","2912","1540","n/e","n/e","n/e","n/e","1138","2","51","177","n/e","n/e","46","n/e","195","n/e","n/e","513"
"Portugal (PT)","21.12.2017 17:00 - 21.12.2017 18:00 (CET/CEST)","310","n/e","n/e","n/e","3130","1468","n/e","n/e","n/e","n/e","1524","1","237","185","n/e","n/e","46","n/e","61","n/e","n/e","555"
"Portugal (PT)","21.12.2017 18:00 - 21.12.2017 19:00 (CET/CEST)","312","n/e","n/e","n/e","3175","1517","n/e","n/e","n/e","n/e","1434","1","739","824","n/e","n/e","46","n/e","1","n/e","n/e","757"
"Portugal (PT)","21.12.2017 19:00 - 21.12.2017 20:00 (CET/CEST)","310","n/e","n/e","n/e","2873","1708","n/e","n/e","n/e","n/e","1452","1","787","850","n/e","n/e","45","n/e","0","n/e","n/e","949"
"Portugal (PT)","21.12.2017 20:00 - 21.12.2017 21:00 (CET/CEST)","325","n/e","n/e","n/e","2965","1757","n/e","n/e","n/e","n/e","1242","1","617","806","n/e","n/e","46","n/e","0","n/e","n/e","975"
"Portugal (PT)","21.12.2017 21:00 - 21.12.2017 22:00 (CET/CEST)","335","n/e","n/e","n/e","2955","1758","n/e","n/e","n/e","n/e","986","2","566","287","n/e","n/e","46","n/e","0","n/e","n/e","963"
"Portugal (PT)","21.12.2017 22:00 - 21.12.2017 23:00 (CET/CEST)","337","n/e","n/e","n/e","2399","1758","n/e","n/e","n/e","n/e","361","3","321","156","n/e","n/e","47","n/e","0","n/e","n/e","939"
"Portugal (PT)","21.12.2017 23:00 - 22.12.2017 00:00 (CET/CEST)","339","n/e","n/e","n/e","2130","1747","n/e","n/e","n/e","n/e","116","3","255","72","n/e","n/e","47","n/e","0","n/e","n/e","881"
"Portugal (PT)","22.12.2017 00:00 - 22.12.2017 01:00 (CET/CEST)","339","n/e","n/e","n/e","1669","1734","n/e","n/e","n/e","n/e","220","3","33","51","n/e","n/e","47","n/e","0","n/e","n/e","828"
"Portugal (PT)","22.12.2017 01:00 - 22.12.2017 02:00 (CET/CEST)","333","n/e","n/e","n/e","1121","1724","n/e","n/e","n/e","n/e","628","3","33","68","n/e","n/e","46","n/e","0","n/e","n/e","771"
"Portugal (PT)","22.12.2017 02:00 - 22.12.2017 03:00 (CET/CEST)","333","n/e","n/e","n/e","993","1758","n/e","n/e","n/e","n/e","454","3","32","40","n/e","n/e","45","n/e","0","n/e","n/e","588"
"Portugal (PT)","22.12.2017 03:00 - 22.12.2017 04:00 (CET/CEST)","331","n/e","n/e","n/e","956","1757","n/e","n/e","n/e","n/e","156","5","30","50","n/e","n/e","45","n/e","0","n/e","n/e","591"
"Portugal (PT)","22.12.2017 04:00 - 22.12.2017 05:00 (CET/CEST)","331","n/e","n/e","n/e","900","1671","n/e","n/e","n/e","n/e","163","5","27","11","n/e","n/e","47","n/e","0","n/e","n/e","616"
"Portugal (PT)","22.12.2017 05:00 - 22.12.2017 06:00 (CET/CEST)","325","n/e","n/e","n/e","898","1574","n/e","n/e","n/e","n/e","110","5","118","19","n/e","n/e","47","n/e","0","n/e","n/e","588"
"Portugal (PT)","22.12.2017 06:00 - 22.12.2017 07:00 (CET/CEST)","327","n/e","n/e","n/e","938","1694","n/e","n/e","n/e","n/e","148","5","115","19","n/e","n/e","46","n/e","0","n/e","n/e","513"
"Portugal (PT)","22.12.2017 07:00 - 22.12.2017 08:00 (CET/CEST)","327","n/e","n/e","n/e","1315","1756","n/e","n/e","n/e","n/e","775","4","136","76","n/e","n/e","46","n/e","0","n/e","n/e","474"
"Portugal (PT)","22.12.2017 08:00 - 22.12.2017 09:00 (CET/CEST)","334","n/e","n/e","n/e","1702","1758","n/e","n/e","n/e","n/e","731","4","74","462","n/e","n/e","48","n/e","0","n/e","n/e","434"
"Portugal (PT)","22.12.2017 09:00 - 22.12.2017 10:00 (CET/CEST)","336","n/e","n/e","n/e","1850","1758","n/e","n/e","n/e","n/e","986","3","298","508","n/e","n/e","46","n/e","56","n/e","n/e","391"
"Portugal (PT)","22.12.2017 10:00 - 22.12.2017 11:00 (CET/CEST)","336","n/e","n/e","n/e","1931","1758","n/e","n/e","n/e","n/e","1085","2","349","523","n/e","n/e","44","n/e","190","n/e","n/e","320"
"Portugal (PT)","22.12.2017 11:00 - 22.12.2017 12:00 (CET/CEST)","334","n/e","n/e","n/e","1922","1757","n/e","n/e","n/e","n/e","841","2","361","496","n/e","n/e","45","n/e","270","n/e","n/e","332"
"Portugal (PT)","22.12.2017 12:00 - 22.12.2017 13:00 (CET/CEST)","330","n/e","n/e","n/e","1682","1758","n/e","n/e","n/e","n/e","767","2","356","369","n/e","n/e","44","n/e","303","n/e","n/e","321"
"Portugal (PT)","22.12.2017 13:00 - 22.12.2017 14:00 (CET/CEST)","330","n/e","n/e","n/e","1564","1657","n/e","n/e","n/e","n/e","854","2","420","359","n/e","n/e","44","n/e","313","n/e","n/e","372"
"Portugal (PT)","22.12.2017 14:00 - 22.12.2017 15:00 (CET/CEST)","333","n/e","n/e","n/e","1597","1540","n/e","n/e","n/e","n/e","395","2","358","297","n/e","n/e","44","n/e","304","n/e","n/e","357"
"Portugal (PT)","22.12.2017 15:00 - 22.12.2017 16:00 (CET/CEST)","327","n/e","n/e","n/e","1563","1563","n/e","n/e","n/e","n/e","161","90","451","118","n/e","n/e","44","n/e","271","n/e","n/e","455"
"Portugal (PT)","22.12.2017 16:00 - 22.12.2017 17:00 (CET/CEST)","326","n/e","n/e","n/e","1763","1535","n/e","n/e","n/e","n/e","254","292","566","112","n/e","n/e","44","n/e","195","n/e","n/e","668"
"Portugal (PT)","22.12.2017 17:00 - 22.12.2017 18:00 (CET/CEST)","325","n/e","n/e","n/e","1725","1546","n/e","n/e","n/e","n/e","919","22","565","317","n/e","n/e","42","n/e","62","n/e","n/e","820"
"Portugal (PT)","22.12.2017 18:00 - 22.12.2017 19:00 (CET/CEST)","333","n/e","n/e","n/e","1764","1568","n/e","n/e","n/e","n/e","1185","2","921","409","n/e","n/e","43","n/e","1","n/e","n/e","1085"
"Portugal (PT)","22.12.2017 19:00 - 22.12.2017 20:00 (CET/CEST)","334","n/e","n/e","n/e","1673","1671","n/e","n/e","n/e","n/e","1034","2","675","486","n/e","n/e","43","n/e","0","n/e","n/e","1326"
"Portugal (PT)","22.12.2017 20:00 - 22.12.2017 21:00 (CET/CEST)","337","n/e","n/e","n/e","1699","1683","n/e","n/e","n/e","n/e","623","3","499","485","n/e","n/e","44","n/e","0","n/e","n/e","1555"
"Portugal (PT)","22.12.2017 21:00 - 22.12.2017 22:00 (CET/CEST)","345","n/e","n/e","n/e","1630","1691","n/e","n/e","n/e","n/e","172","3","827","350","n/e","n/e","45","n/e","0","n/e","n/e","1694"
"Portugal (PT)","22.12.2017 22:00 - 22.12.2017 23:00 (CET/CEST)","343","n/e","n/e","n/e","1595","1574","n/e","n/e","n/e","n/e","0","3","747","20","n/e","n/e","44","n/e","0","n/e","n/e","1820"
"Portugal (PT)","22.12.2017 23:00 - 23.12.2017 00:00 (CET/CEST)","347","n/e","n/e","n/e","1313","1480","n/e","n/e","n/e","n/e","0","59","412","20","n/e","n/e","44","n/e","0","n/e","n/e","2013"
"Portugal (PT)","23.12.2017 00:00 - 23.12.2017 01:00 (CET/CEST)","346","n/e","n/e","n/e","1129","1743","n/e","n/e","n/e","n/e","0","1094","178","61","n/e","n/e","44","n/e","0","n/e","n/e","2096"
"Portugal (PT)","23.12.2017 01:00 - 23.12.2017 02:00 (CET/CEST)","342","n/e","n/e","n/e","875","1682","n/e","n/e","n/e","n/e","0","1258","140","62","n/e","n/e","45","n/e","0","n/e","n/e","2095"
"Portugal (PT)","23.12.2017 02:00 - 23.12.2017 03:00 (CET/CEST)","335","n/e","n/e","n/e","835","1490","n/e","n/e","n/e","n/e","0","1371","107","62","n/e","n/e","45","n/e","0","n/e","n/e","2031"
"Portugal (PT)","23.12.2017 03:00 - 23.12.2017 04:00 (CET/CEST)","335","n/e","n/e","n/e","835","1221","n/e","n/e","n/e","n/e","0","1469","127","62","n/e","n/e","45","n/e","0","n/e","n/e","2059"
"Portugal (PT)","23.12.2017 04:00 - 23.12.2017 05:00 (CET/CEST)","346","n/e","n/e","n/e","809","1182","n/e","n/e","n/e","n/e","0","1748","111","62","n/e","n/e","45","n/e","0","n/e","n/e","2259"
"Portugal (PT)","23.12.2017 05:00 - 23.12.2017 06:00 (CET/CEST)","343","n/e","n/e","n/e","849","1204","n/e","n/e","n/e","n/e","0","1850","24","62","n/e","n/e","44","n/e","0","n/e","n/e","2296"
"Portugal (PT)","23.12.2017 06:00 - 23.12.2017 07:00 (CET/CEST)","344","n/e","n/e","n/e","828","1207","n/e","n/e","n/e","n/e","0","1653","29","62","n/e","n/e","44","n/e","0","n/e","n/e","2380"
"Portugal (PT)","23.12.2017 07:00 - 23.12.2017 08:00 (CET/CEST)","346","n/e","n/e","n/e","1016","1518","n/e","n/e","n/e","n/e","0","1214","36","62","n/e","n/e","44","n/e","0","n/e","n/e","2409"
"Portugal (PT)","23.12.2017 08:00 - 23.12.2017 09:00 (CET/CEST)","338","n/e","n/e","n/e","1139","1685","n/e","n/e","n/e","n/e","0","1004","37","62","n/e","n/e","44","n/e","0","n/e","n/e","2537"
"Portugal (PT)","23.12.2017 09:00 - 23.12.2017 10:00 (CET/CEST)","335","n/e","n/e","n/e","1143","1738","n/e","n/e","n/e","n/e","9","222","125","101","n/e","n/e","43","n/e","39","n/e","n/e","2563"
"Portugal (PT)","23.12.2017 10:00 - 23.12.2017 11:00 (CET/CEST)","335","n/e","n/e","n/e","1503","1725","n/e","n/e","n/e","n/e","326","3","222","308","n/e","n/e","42","n/e","140","n/e","n/e","2421"
"Portugal (PT)","23.12.2017 11:00 - 23.12.2017 12:00 (CET/CEST)","336","n/e","n/e","n/e","1387","1673","n/e","n/e","n/e","n/e","392","3","250","256","n/e","n/e","43","n/e","224","n/e","n/e","2219"
"Portugal (PT)","23.12.2017 12:00 - 23.12.2017 13:00 (CET/CEST)","340","n/e","n/e","n/e","1452","1506","n/e","n/e","n/e","n/e","175","5","228","241","n/e","n/e","43","n/e","279","n/e","n/e","1904"
"Portugal (PT)","23.12.2017 13:00 - 23.12.2017 14:00 (CET/CEST)","338","n/e","n/e","n/e","1645","1557","n/e","n/e","n/e","n/e","315","4","197","542","n/e","n/e","43","n/e","302","n/e","n/e","1421"
"Portugal (PT)","23.12.2017 14:00 - 23.12.2017 15:00 (CET/CEST)","325","n/e","n/e","n/e","1636","1642","n/e","n/e","n/e","n/e","271","5","183","597","n/e","n/e","43","n/e","297","n/e","n/e","1072"
"Portugal (PT)","23.12.2017 15:00 - 23.12.2017 16:00 (CET/CEST)","322","n/e","n/e","n/e","1523","1675","n/e","n/e","n/e","n/e","106","7","183","283","n/e","n/e","43","n/e","260","n/e","n/e","971"
"Portugal (PT)","23.12.2017 16:00 - 23.12.2017 17:00 (CET/CEST)","318","n/e","n/e","n/e","1568","1715","n/e","n/e","n/e","n/e","115","7","165","235","n/e","n/e","43","n/e","185","n/e","n/e","901"
"Portugal (PT)","23.12.2017 17:00 - 23.12.2017 18:00 (CET/CEST)","325","n/e","n/e","n/e","1678","1745","n/e","n/e","n/e","n/e","605","4","313","609","n/e","n/e","43","n/e","56","n/e","n/e","935"
"Portugal (PT)","23.12.2017 18:00 - 23.12.2017 19:00 (CET/CEST)","325","n/e","n/e","n/e","1790","1681","n/e","n/e","n/e","n/e","1962","1","529","813","n/e","n/e","43","n/e","1","n/e","n/e","1179"
"Portugal (PT)","23.12.2017 19:00 - 23.12.2017 20:00 (CET/CEST)","326","n/e","n/e","n/e","1801","1760","n/e","n/e","n/e","n/e","2128","1","523","844","n/e","n/e","43","n/e","0","n/e","n/e","1432"
"Portugal (PT)","23.12.2017 20:00 - 23.12.2017 21:00 (CET/CEST)","327","n/e","n/e","n/e","1913","1759","n/e","n/e","n/e","n/e","2159","1","515","866","n/e","n/e","43","n/e","0","n/e","n/e","1663"
"Portugal (PT)","23.12.2017 21:00 - 23.12.2017 22:00 (CET/CEST)","324","n/e","n/e","n/e","1966","1759","n/e","n/e","n/e","n/e","2057","1","433","822","n/e","n/e","43","n/e","0","n/e","n/e","1867"
"Portugal (PT)","23.12.2017 22:00 - 23.12.2017 23:00 (CET/CEST)","322","n/e","n/e","n/e","1791","1758","n/e","n/e","n/e","n/e","1606","1","321","538","n/e","n/e","43","n/e","0","n/e","n/e","2046"
"Portugal (PT)","23.12.2017 23:00 - 24.12.2017 00:00 (CET/CEST)","324","n/e","n/e","n/e","1301","1758","n/e","n/e","n/e","n/e","541","5","278","531","n/e","n/e","42","n/e","0","n/e","n/e","2209"
"Portugal (PT)","24.12.2017 00:00 - 24.12.2017 01:00 (CET/CEST)","327","n/e","n/e","n/e","724","1649","n/e","n/e","n/e","n/e","7","5","239","442","n/e","n/e","43","n/e","0","n/e","n/e","2253"
"Portugal (PT)","24.12.2017 01:00 - 24.12.2017 02:00 (CET/CEST)","325","n/e","n/e","n/e","614","1582","n/e","n/e","n/e","n/e","76","187","202","86","n/e","n/e","43","n/e","0","n/e","n/e","2159"
"Portugal (PT)","24.12.2017 02:00 - 24.12.2017 03:00 (CET/CEST)","321","n/e","n/e","n/e","624","1482","n/e","n/e","n/e","n/e","0","1303","17","56","n/e","n/e","43","n/e","0","n/e","n/e","2060"
"Portugal (PT)","24.12.2017 03:00 - 24.12.2017 04:00 (CET/CEST)","323","n/e","n/e","n/e","636","1454","n/e","n/e","n/e","n/e","0","1424","19","31","n/e","n/e","43","n/e","0","n/e","n/e","1892"
"Portugal (PT)","24.12.2017 04:00 - 24.12.2017 05:00 (CET/CEST)","325","n/e","n/e","n/e","654","1345","n/e","n/e","n/e","n/e","0","1355","18","31","n/e","n/e","43","n/e","0","n/e","n/e","1736"
"Portugal (PT)","24.12.2017 05:00 - 24.12.2017 06:00 (CET/CEST)","327","n/e","n/e","n/e","607","1424","n/e","n/e","n/e","n/e","0","1397","16","31","n/e","n/e","42","n/e","0","n/e","n/e","1598"
"Portugal (PT)","24.12.2017 06:00 - 24.12.2017 07:00 (CET/CEST)","330","n/e","n/e","n/e","638","1424","n/e","n/e","n/e","n/e","0","1349","20","32","n/e","n/e","43","n/e","0","n/e","n/e","1387"
"Portugal (PT)","24.12.2017 07:00 - 24.12.2017 08:00 (CET/CEST)","325","n/e","n/e","n/e","631","1428","n/e","n/e","n/e","n/e","0","1256","22","61","n/e","n/e","43","n/e","0","n/e","n/e","1314"
"Portugal (PT)","24.12.2017 08:00 - 24.12.2017 09:00 (CET/CEST)","318","n/e","n/e","n/e","574","1617","n/e","n/e","n/e","n/e","0","1008","75","162","n/e","n/e","42","n/e","0","n/e","n/e","1262"
"Portugal (PT)","24.12.2017 09:00 - 24.12.2017 10:00 (CET/CEST)","323","n/e","n/e","n/e","640","1705","n/e","n/e","n/e","n/e","42","99","316","191","n/e","n/e","42","n/e","29","n/e","n/e","1257"
"Portugal (PT)","24.12.2017 10:00 - 24.12.2017 11:00 (CET/CEST)","326","n/e","n/e","n/e","640","1755","n/e","n/e","n/e","n/e","821","17","271","330","n/e","n/e","43","n/e","110","n/e","n/e","1253"
"Portugal (PT)","24.12.2017 11:00 - 24.12.2017 12:00 (CET/CEST)","322","n/e","n/e","n/e","709","1702","n/e","n/e","n/e","n/e","687","14","202","342","n/e","n/e","43","n/e","161","n/e","n/e","1221"
"Portugal (PT)","24.12.2017 12:00 - 24.12.2017 13:00 (CET/CEST)","323","n/e","n/e","n/e","840","1724","n/e","n/e","n/e","n/e","231","15","167","322","n/e","n/e","43","n/e","191","n/e","n/e","1070"
"Portugal (PT)","24.12.2017 13:00 - 24.12.2017 14:00 (CET/CEST)","324","n/e","n/e","n/e","1015","1754","n/e","n/e","n/e","n/e","641","14","179","426","n/e","n/e","43","n/e","212","n/e","n/e","956"
"Portugal (PT)","24.12.2017 14:00 - 24.12.2017 15:00 (CET/CEST)","319","n/e","n/e","n/e","1004","1754","n/e","n/e","n/e","n/e","562","14","156","385","n/e","n/e","43","n/e","178","n/e","n/e","872"
"Portugal (PT)","24.12.2017 15:00 - 24.12.2017 16:00 (CET/CEST)","321","n/e","n/e","n/e","940","1753","n/e","n/e","n/e","n/e","34","18","157","251","n/e","n/e","43","n/e","117","n/e","n/e","827"
"Portugal (PT)","24.12.2017 16:00 - 24.12.2017 17:00 (CET/CEST)","327","n/e","n/e","n/e","901","1754","n/e","n/e","n/e","n/e","166","20","195","281","n/e","n/e","43","n/e","68","n/e","n/e","812"
"Portugal (PT)","24.12.2017 17:00 - 24.12.2017 18:00 (CET/CEST)","335","n/e","n/e","n/e","974","1753","n/e","n/e","n/e","n/e","984","11","362","627","n/e","n/e","43","n/e","15","n/e","n/e","712"
"Portugal (PT)","24.12.2017 18:00 - 24.12.2017 19:00 (CET/CEST)","332","n/e","n/e","n/e","1162","1710","n/e","n/e","n/e","n/e","1924","6","536","821","n/e","n/e","43","n/e","0","n/e","n/e","739"
"Portugal (PT)","24.12.2017 19:00 - 24.12.2017 20:00 (CET/CEST)","333","n/e","n/e","n/e","987","1659","n/e","n/e","n/e","n/e","2065","1","525","913","n/e","n/e","42","n/e","0","n/e","n/e","824"
"Portugal (PT)","24.12.2017 20:00 - 24.12.2017 21:00 (CET/CEST)","329","n/e","n/e","n/e","994","1511","n/e","n/e","n/e","n/e","1851","4","560","907","n/e","n/e","44","n/e","0","n/e","n/e","870"
"Portugal (PT)","24.12.2017 21:00 - 24.12.2017 22:00 (CET/CEST)","327","n/e","n/e","n/e","955","1543","n/e","n/e","n/e","n/e","2095","5","626","863","n/e","n/e","43","n/e","0","n/e","n/e","836"
"Portugal (PT)","24.12.2017 22:00 - 24.12.2017 23:00 (CET/CEST)","327","n/e","n/e","n/e","803","1530","n/e","n/e","n/e","n/e","1662","5","508","582","n/e","n/e","43","n/e","0","n/e","n/e","851"
"Portugal (PT)","24.12.2017 23:00 - 25.12.2017 00:00 (CET/CEST)","326","n/e","n/e","n/e","808","1488","n/e","n/e","n/e","n/e","736","9","415","101","n/e","n/e","44","n/e","0","n/e","n/e","934"
"Portugal (PT)","25.12.2017 00:00 - 25.12.2017 01:00 (CET/CEST)","329","n/e","n/e","n/e","534","1621","n/e","n/e","n/e","n/e","1099","8","212","42","n/e","n/e","44","n/e","0","n/e","n/e","981"
"Portugal (PT)","25.12.2017 01:00 - 25.12.2017 02:00 (CET/CEST)","329","n/e","n/e","n/e","346","1753","n/e","n/e","n/e","n/e","846","11","140","49","n/e","n/e","43","n/e","0","n/e","n/e","1020"
"Portugal (PT)","25.12.2017 02:00 - 25.12.2017 03:00 (CET/CEST)","331","n/e","n/e","n/e","346","1756","n/e","n/e","n/e","n/e","227","330","136","50","n/e","n/e","45","n/e","0","n/e","n/e","1043"
"Portugal (PT)","25.12.2017 03:00 - 25.12.2017 04:00 (CET/CEST)","328","n/e","n/e","n/e","345","1695","n/e","n/e","n/e","n/e","56","756","23","50","n/e","n/e","44","n/e","0","n/e","n/e","1026"
"Portugal (PT)","25.12.2017 04:00 - 25.12.2017 05:00 (CET/CEST)","331","n/e","n/e","n/e","343","1677","n/e","n/e","n/e","n/e","0","946","12","3","n/e","n/e","43","n/e","0","n/e","n/e","1064"
"Portugal (PT)","25.12.2017 05:00 - 25.12.2017 06:00 (CET/CEST)","321","n/e","n/e","n/e","345","1564","n/e","n/e","n/e","n/e","0","1298","12","61","n/e","n/e","43","n/e","0","n/e","n/e","1272"
"Portugal (PT)","25.12.2017 06:00 - 25.12.2017 07:00 (CET/CEST)","328","n/e","n/e","n/e","344","1376","n/e","n/e","n/e","n/e","0","1456","11","32","n/e","n/e","43","n/e","0","n/e","n/e","1532"
"Portugal (PT)","25.12.2017 07:00 - 25.12.2017 08:00 (CET/CEST)","321","n/e","n/e","n/e","344","1207","n/e","n/e","n/e","n/e","0","1366","14","38","n/e","n/e","43","n/e","0","n/e","n/e","1610"
"Portugal (PT)","25.12.2017 08:00 - 25.12.2017 09:00 (CET/CEST)","326","n/e","n/e","n/e","344","1197","n/e","n/e","n/e","n/e","0","1482","16","0","n/e","n/e","43","n/e","0","n/e","n/e","1752"
"Portugal (PT)","25.12.2017 09:00 - 25.12.2017 10:00 (CET/CEST)","328","n/e","n/e","n/e","345","1329","n/e","n/e","n/e","n/e","0","1574","47","25","n/e","n/e","43","n/e","23","n/e","n/e","1871"
"Portugal (PT)","25.12.2017 10:00 - 25.12.2017 11:00 (CET/CEST)","328","n/e","n/e","n/e","344","1517","n/e","n/e","n/e","n/e","0","738","163","72","n/e","n/e","42","n/e","79","n/e","n/e","1931"
"Portugal (PT)","25.12.2017 11:00 - 25.12.2017 12:00 (CET/CEST)","332","n/e","n/e","n/e","342","1745","n/e","n/e","n/e","n/e","233","640","161","131","n/e","n/e","43","n/e","135","n/e","n/e","1960"
"Portugal (PT)","25.12.2017 12:00 - 25.12.2017 13:00 (CET/CEST)","333","n/e","n/e","n/e","341","1758","n/e","n/e","n/e","n/e","303","667","95","104","n/e","n/e","42","n/e","164","n/e","n/e","2161"
"Portugal (PT)","25.12.2017 13:00 - 25.12.2017 14:00 (CET/CEST)","333","n/e","n/e","n/e","340","1744","n/e","n/e","n/e","n/e","177","749","49","19","n/e","n/e","43","n/e","153","n/e","n/e","2408"
"Portugal (PT)","25.12.2017 14:00 - 25.12.2017 15:00 (CET/CEST)","334","n/e","n/e","n/e","339","1349","n/e","n/e","n/e","n/e","0","1152","52","19","n/e","n/e","43","n/e","113","n/e","n/e","2678"
"Portugal (PT)","25.12.2017 15:00 - 25.12.2017 16:00 (CET/CEST)","332","n/e","n/e","n/e","340","1102","n/e","n/e","n/e","n/e","0","1785","50","0","n/e","n/e","43","n/e","90","n/e","n/e","2969"
"Portugal (PT)","25.12.2017 16:00 - 25.12.2017 17:00 (CET/CEST)","333","n/e","n/e","n/e","329","1262","n/e","n/e","n/e","n/e","0","1814","52","0","n/e","n/e","44","n/e","70","n/e","n/e","3110"
"Portugal (PT)","25.12.2017 17:00 - 25.12.2017 18:00 (CET/CEST)","334","n/e","n/e","n/e","332","1472","n/e","n/e","n/e","n/e","0","1735","59","0","n/e","n/e","44","n/e","23","n/e","n/e","3257"
