"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","11.09.2016 04:00 - 11.09.2016 05:00 (CET/CEST)","322","n/e","n/e","n/e","1010","1755","n/e","n/e","n/e","n/e","0","7","13","0","n/e","n/e","38","n/e","0","n/e","n/e","705"
"Portugal (PT)","11.09.2016 05:00 - 11.09.2016 06:00 (CET/CEST)","324","n/e","n/e","n/e","1128","1755","n/e","n/e","n/e","n/e","41","7","13","1","n/e","n/e","36","n/e","0","n/e","n/e","572"
"Portugal (PT)","11.09.2016 06:00 - 11.09.2016 07:00 (CET/CEST)","333","n/e","n/e","n/e","1067","1754","n/e","n/e","n/e","n/e","109","7","14","30","n/e","n/e","36","n/e","0","n/e","n/e","478"
"Portugal (PT)","11.09.2016 07:00 - 11.09.2016 08:00 (CET/CEST)","333","n/e","n/e","n/e","1021","1754","n/e","n/e","n/e","n/e","111","7","13","31","n/e","n/e","36","n/e","0","n/e","n/e","393"
"Portugal (PT)","11.09.2016 08:00 - 11.09.2016 09:00 (CET/CEST)","343","n/e","n/e","n/e","1021","1755","n/e","n/e","n/e","n/e","86","8","147","31","n/e","n/e","37","n/e","6","n/e","n/e","331"
"Portugal (PT)","11.09.2016 09:00 - 11.09.2016 10:00 (CET/CEST)","342","n/e","n/e","n/e","1029","1755","n/e","n/e","n/e","n/e","87","9","271","42","n/e","n/e","38","n/e","77","n/e","n/e","236"
"Portugal (PT)","11.09.2016 10:00 - 11.09.2016 11:00 (CET/CEST)","347","n/e","n/e","n/e","985","1755","n/e","n/e","n/e","n/e","125","9","403","42","n/e","n/e","40","n/e","179","n/e","n/e","143"
"Portugal (PT)","11.09.2016 11:00 - 11.09.2016 12:00 (CET/CEST)","351","n/e","n/e","n/e","1053","1756","n/e","n/e","n/e","n/e","91","60","377","43","n/e","n/e","39","n/e","258","n/e","n/e","81"
"Portugal (PT)","11.09.2016 12:00 - 11.09.2016 13:00 (CET/CEST)","350","n/e","n/e","n/e","1011","1755","n/e","n/e","n/e","n/e","89","10","373","65","n/e","n/e","39","n/e","301","n/e","n/e","69"
"Portugal (PT)","11.09.2016 13:00 - 11.09.2016 14:00 (CET/CEST)","353","n/e","n/e","n/e","1024","1754","n/e","n/e","n/e","n/e","104","9","408","50","n/e","n/e","39","n/e","325","n/e","n/e","114"
"Portugal (PT)","11.09.2016 14:00 - 11.09.2016 15:00 (CET/CEST)","349","n/e","n/e","n/e","990","1755","n/e","n/e","n/e","n/e","115","50","361","59","n/e","n/e","39","n/e","335","n/e","n/e","210"
"Portugal (PT)","11.09.2016 15:00 - 11.09.2016 16:00 (CET/CEST)","348","n/e","n/e","n/e","884","1755","n/e","n/e","n/e","n/e","51","110","274","59","n/e","n/e","40","n/e","315","n/e","n/e","348"
"Portugal (PT)","11.09.2016 16:00 - 11.09.2016 17:00 (CET/CEST)","348","n/e","n/e","n/e","919","1754","n/e","n/e","n/e","n/e","283","222","312","46","n/e","n/e","39","n/e","296","n/e","n/e","405"
"Portugal (PT)","11.09.2016 17:00 - 11.09.2016 18:00 (CET/CEST)","342","n/e","n/e","n/e","858","1754","n/e","n/e","n/e","n/e","329","159","330","50","n/e","n/e","39","n/e","255","n/e","n/e","487"
"Portugal (PT)","11.09.2016 18:00 - 11.09.2016 19:00 (CET/CEST)","344","n/e","n/e","n/e","943","1754","n/e","n/e","n/e","n/e","293","117","318","58","n/e","n/e","39","n/e","186","n/e","n/e","522"
"Portugal (PT)","11.09.2016 19:00 - 11.09.2016 20:00 (CET/CEST)","343","n/e","n/e","n/e","977","1754","n/e","n/e","n/e","n/e","340","20","432","119","n/e","n/e","38","n/e","91","n/e","n/e","509"
"Portugal (PT)","11.09.2016 20:00 - 11.09.2016 21:00 (CET/CEST)","340","n/e","n/e","n/e","979","1754","n/e","n/e","n/e","n/e","398","6","536","331","n/e","n/e","39","n/e","8","n/e","n/e","472"
"Portugal (PT)","11.09.2016 21:00 - 11.09.2016 22:00 (CET/CEST)","345","n/e","n/e","n/e","1033","1755","n/e","n/e","n/e","n/e","685","2","702","1025","n/e","n/e","39","n/e","0","n/e","n/e","467"
"Portugal (PT)","11.09.2016 22:00 - 11.09.2016 23:00 (CET/CEST)","350","n/e","n/e","n/e","1018","1755","n/e","n/e","n/e","n/e","541","2","676","490","n/e","n/e","39","n/e","0","n/e","n/e","479"
"Portugal (PT)","11.09.2016 23:00 - 12.09.2016 00:00 (CET/CEST)","349","n/e","n/e","n/e","993","1755","n/e","n/e","n/e","n/e","330","2","539","211","n/e","n/e","39","n/e","0","n/e","n/e","432"
"Portugal (PT)","12.09.2016 00:00 - 12.09.2016 01:00 (CET/CEST)","347","n/e","n/e","n/e","1015","1755","n/e","n/e","n/e","n/e","191","2","421","221","n/e","n/e","38","n/e","0","n/e","n/e","346"
"Portugal (PT)","12.09.2016 01:00 - 12.09.2016 02:00 (CET/CEST)","345","n/e","n/e","n/e","941","1755","n/e","n/e","n/e","n/e","82","4","255","141","n/e","n/e","40","n/e","0","n/e","n/e","267"
"Portugal (PT)","12.09.2016 02:00 - 12.09.2016 03:00 (CET/CEST)","351","n/e","n/e","n/e","879","1755","n/e","n/e","n/e","n/e","0","4","126","87","n/e","n/e","39","n/e","0","n/e","n/e","205"
"Portugal (PT)","12.09.2016 03:00 - 12.09.2016 04:00 (CET/CEST)","349","n/e","n/e","n/e","952","1755","n/e","n/e","n/e","n/e","0","9","83","40","n/e","n/e","39","n/e","0","n/e","n/e","217"
"Portugal (PT)","12.09.2016 04:00 - 12.09.2016 05:00 (CET/CEST)","342","n/e","n/e","n/e","911","1755","n/e","n/e","n/e","n/e","0","8","83","41","n/e","n/e","39","n/e","0","n/e","n/e","247"
"Portugal (PT)","12.09.2016 05:00 - 12.09.2016 06:00 (CET/CEST)","335","n/e","n/e","n/e","938","1755","n/e","n/e","n/e","n/e","93","7","84","41","n/e","n/e","39","n/e","0","n/e","n/e","262"
"Portugal (PT)","12.09.2016 06:00 - 12.09.2016 07:00 (CET/CEST)","330","n/e","n/e","n/e","991","1755","n/e","n/e","n/e","n/e","392","6","149","88","n/e","n/e","38","n/e","0","n/e","n/e","316"
"Portugal (PT)","12.09.2016 07:00 - 12.09.2016 08:00 (CET/CEST)","325","n/e","n/e","n/e","1327","1755","n/e","n/e","n/e","n/e","424","4","407","442","n/e","n/e","38","n/e","0","n/e","n/e","365"
"Portugal (PT)","12.09.2016 08:00 - 12.09.2016 09:00 (CET/CEST)","333","n/e","n/e","n/e","1973","1756","n/e","n/e","n/e","n/e","270","64","441","556","n/e","n/e","38","n/e","9","n/e","n/e","446"
"Portugal (PT)","12.09.2016 09:00 - 12.09.2016 10:00 (CET/CEST)","334","n/e","n/e","n/e","2142","1756","n/e","n/e","n/e","n/e","381","79","568","792","n/e","n/e","36","n/e","94","n/e","n/e","415"
"Portugal (PT)","12.09.2016 10:00 - 12.09.2016 11:00 (CET/CEST)","331","n/e","n/e","n/e","2228","1754","n/e","n/e","n/e","n/e","410","4","621","659","n/e","n/e","37","n/e","182","n/e","n/e","370"
"Portugal (PT)","12.09.2016 11:00 - 12.09.2016 12:00 (CET/CEST)","332","n/e","n/e","n/e","2276","1754","n/e","n/e","n/e","n/e","409","4","639","498","n/e","n/e","38","n/e","243","n/e","n/e","460"
"Portugal (PT)","12.09.2016 12:00 - 12.09.2016 13:00 (CET/CEST)","331","n/e","n/e","n/e","2231","1754","n/e","n/e","n/e","n/e","265","4","620","101","n/e","n/e","38","n/e","286","n/e","n/e","666"
"Portugal (PT)","12.09.2016 13:00 - 12.09.2016 14:00 (CET/CEST)","328","n/e","n/e","n/e","2218","1754","n/e","n/e","n/e","n/e","174","4","563","160","n/e","n/e","38","n/e","307","n/e","n/e","913"
"Portugal (PT)","12.09.2016 14:00 - 12.09.2016 15:00 (CET/CEST)","326","n/e","n/e","n/e","2284","1754","n/e","n/e","n/e","n/e","180","4","513","168","n/e","n/e","38","n/e","313","n/e","n/e","1155"
"Portugal (PT)","12.09.2016 15:00 - 12.09.2016 16:00 (CET/CEST)","322","n/e","n/e","n/e","2258","1754","n/e","n/e","n/e","n/e","283","4","574","182","n/e","n/e","38","n/e","307","n/e","n/e","1166"
"Portugal (PT)","12.09.2016 16:00 - 12.09.2016 17:00 (CET/CEST)","319","n/e","n/e","n/e","2254","1753","n/e","n/e","n/e","n/e","490","2","536","241","n/e","n/e","38","n/e","290","n/e","n/e","1154"
"Portugal (PT)","12.09.2016 17:00 - 12.09.2016 18:00 (CET/CEST)","320","n/e","n/e","n/e","2258","1754","n/e","n/e","n/e","n/e","504","4","467","378","n/e","n/e","37","n/e","246","n/e","n/e","1218"
"Portugal (PT)","12.09.2016 18:00 - 12.09.2016 19:00 (CET/CEST)","316","n/e","n/e","n/e","2358","1754","n/e","n/e","n/e","n/e","498","44","523","579","n/e","n/e","38","n/e","167","n/e","n/e","1160"
"Portugal (PT)","12.09.2016 19:00 - 12.09.2016 20:00 (CET/CEST)","323","n/e","n/e","n/e","2394","1754","n/e","n/e","n/e","n/e","500","132","657","675","n/e","n/e","38","n/e","67","n/e","n/e","1063"
"Portugal (PT)","12.09.2016 20:00 - 12.09.2016 21:00 (CET/CEST)","324","n/e","n/e","n/e","2502","1754","n/e","n/e","n/e","n/e","677","2","952","1070","n/e","n/e","38","n/e","6","n/e","n/e","987"
"Portugal (PT)","12.09.2016 21:00 - 12.09.2016 22:00 (CET/CEST)","323","n/e","n/e","n/e","2481","1754","n/e","n/e","n/e","n/e","643","2","856","980","n/e","n/e","38","n/e","0","n/e","n/e","1174"
"Portugal (PT)","12.09.2016 22:00 - 12.09.2016 23:00 (CET/CEST)","327","n/e","n/e","n/e","2387","1750","n/e","n/e","n/e","n/e","274","2","600","226","n/e","n/e","38","n/e","0","n/e","n/e","1153"
"Portugal (PT)","12.09.2016 23:00 - 13.09.2016 00:00 (CET/CEST)","326","n/e","n/e","n/e","2000","1752","n/e","n/e","n/e","n/e","249","5","490","173","n/e","n/e","38","n/e","0","n/e","n/e","930"
"Portugal (PT)","13.09.2016 00:00 - 13.09.2016 01:00 (CET/CEST)","323","n/e","n/e","n/e","1637","1756","n/e","n/e","n/e","n/e","148","6","399","58","n/e","n/e","38","n/e","0","n/e","n/e","920"
"Portugal (PT)","13.09.2016 01:00 - 13.09.2016 02:00 (CET/CEST)","329","n/e","n/e","n/e","1106","1755","n/e","n/e","n/e","n/e","173","26","154","67","n/e","n/e","38","n/e","0","n/e","n/e","1007"
"Portugal (PT)","13.09.2016 02:00 - 13.09.2016 03:00 (CET/CEST)","321","n/e","n/e","n/e","1081","1756","n/e","n/e","n/e","n/e","175","272","140","31","n/e","n/e","38","n/e","0","n/e","n/e","1383"
"Portugal (PT)","13.09.2016 03:00 - 13.09.2016 04:00 (CET/CEST)","317","n/e","n/e","n/e","1241","1754","n/e","n/e","n/e","n/e","231","270","98","29","n/e","n/e","37","n/e","0","n/e","n/e","1597"
"Portugal (PT)","13.09.2016 04:00 - 13.09.2016 05:00 (CET/CEST)","310","n/e","n/e","n/e","1121","1753","n/e","n/e","n/e","n/e","62","358","95","29","n/e","n/e","37","n/e","0","n/e","n/e","1832"
"Portugal (PT)","13.09.2016 05:00 - 13.09.2016 06:00 (CET/CEST)","309","n/e","n/e","n/e","1237","1688","n/e","n/e","n/e","n/e","209","73","95","30","n/e","n/e","37","n/e","0","n/e","n/e","1527"
"Portugal (PT)","13.09.2016 06:00 - 13.09.2016 07:00 (CET/CEST)","311","n/e","n/e","n/e","1174","1687","n/e","n/e","n/e","n/e","416","2","187","201","n/e","n/e","37","n/e","0","n/e","n/e","1267"
"Portugal (PT)","13.09.2016 07:00 - 13.09.2016 08:00 (CET/CEST)","309","n/e","n/e","n/e","1437","1688","n/e","n/e","n/e","n/e","698","1","375","301","n/e","n/e","36","n/e","0","n/e","n/e","1811"
"Portugal (PT)","13.09.2016 08:00 - 13.09.2016 09:00 (CET/CEST)","307","n/e","n/e","n/e","2116","1689","n/e","n/e","n/e","n/e","815","1","545","294","n/e","n/e","36","n/e","2","n/e","n/e","1847"
"Portugal (PT)","13.09.2016 09:00 - 13.09.2016 10:00 (CET/CEST)","307","n/e","n/e","n/e","2156","1688","n/e","n/e","n/e","n/e","611","1","589","408","n/e","n/e","35","n/e","44","n/e","n/e","2298"
"Portugal (PT)","13.09.2016 10:00 - 13.09.2016 11:00 (CET/CEST)","324","n/e","n/e","n/e","1904","1687","n/e","n/e","n/e","n/e","409","256","728","513","n/e","n/e","38","n/e","115","n/e","n/e","2956"
"Portugal (PT)","13.09.2016 11:00 - 13.09.2016 12:00 (CET/CEST)","320","n/e","n/e","n/e","1935","1688","n/e","n/e","n/e","n/e","305","442","730","487","n/e","n/e","38","n/e","211","n/e","n/e","3353"
"Portugal (PT)","13.09.2016 12:00 - 13.09.2016 13:00 (CET/CEST)","317","n/e","n/e","n/e","2015","1688","n/e","n/e","n/e","n/e","191","442","641","195","n/e","n/e","39","n/e","274","n/e","n/e","3374"
"Portugal (PT)","13.09.2016 13:00 - 13.09.2016 14:00 (CET/CEST)","316","n/e","n/e","n/e","1930","1688","n/e","n/e","n/e","n/e","105","445","468","146","n/e","n/e","38","n/e","292","n/e","n/e","3291"
"Portugal (PT)","13.09.2016 14:00 - 13.09.2016 15:00 (CET/CEST)","317","n/e","n/e","n/e","2113","1688","n/e","n/e","n/e","n/e","0","513","483","101","n/e","n/e","39","n/e","302","n/e","n/e","3241"
"Portugal (PT)","13.09.2016 15:00 - 13.09.2016 16:00 (CET/CEST)","317","n/e","n/e","n/e","2182","1690","n/e","n/e","n/e","n/e","96","422","401","106","n/e","n/e","38","n/e","293","n/e","n/e","3258"
"Portugal (PT)","13.09.2016 16:00 - 13.09.2016 17:00 (CET/CEST)","318","n/e","n/e","n/e","2242","1687","n/e","n/e","n/e","n/e","156","417","305","144","n/e","n/e","38","n/e","281","n/e","n/e","3195"
"Portugal (PT)","13.09.2016 17:00 - 13.09.2016 18:00 (CET/CEST)","320","n/e","n/e","n/e","2229","1686","n/e","n/e","n/e","n/e","424","349","245","203","n/e","n/e","38","n/e","244","n/e","n/e","3090"
"Portugal (PT)","13.09.2016 18:00 - 13.09.2016 19:00 (CET/CEST)","315","n/e","n/e","n/e","2156","1687","n/e","n/e","n/e","n/e","535","349","169","570","n/e","n/e","37","n/e","204","n/e","n/e","2911"
"Portugal (PT)","13.09.2016 19:00 - 13.09.2016 20:00 (CET/CEST)","315","n/e","n/e","n/e","2148","1688","n/e","n/e","n/e","n/e","538","401","104","603","n/e","n/e","38","n/e","95","n/e","n/e","2784"
"Portugal (PT)","13.09.2016 20:00 - 13.09.2016 21:00 (CET/CEST)","322","n/e","n/e","n/e","2200","1687","n/e","n/e","n/e","n/e","482","352","196","892","n/e","n/e","38","n/e","7","n/e","n/e","2521"
"Portugal (PT)","13.09.2016 21:00 - 13.09.2016 22:00 (CET/CEST)","319","n/e","n/e","n/e","2267","1687","n/e","n/e","n/e","n/e","470","101","615","151","n/e","n/e","39","n/e","0","n/e","n/e","2287"
"Portugal (PT)","13.09.2016 22:00 - 13.09.2016 23:00 (CET/CEST)","317","n/e","n/e","n/e","2388","1704","n/e","n/e","n/e","n/e","6","68","347","42","n/e","n/e","37","n/e","0","n/e","n/e","1999"
"Portugal (PT)","13.09.2016 23:00 - 14.09.2016 00:00 (CET/CEST)","316","n/e","n/e","n/e","1781","1755","n/e","n/e","n/e","n/e","61","177","475","1","n/e","n/e","38","n/e","0","n/e","n/e","1756"
"Portugal (PT)","14.09.2016 00:00 - 14.09.2016 01:00 (CET/CEST)","316","n/e","n/e","n/e","1394","1756","n/e","n/e","n/e","n/e","71","13","347","38","n/e","n/e","38","n/e","0","n/e","n/e","1480"
"Portugal (PT)","14.09.2016 01:00 - 14.09.2016 02:00 (CET/CEST)","314","n/e","n/e","n/e","975","1753","n/e","n/e","n/e","n/e","92","6","224","0","n/e","n/e","38","n/e","0","n/e","n/e","1283"
"Portugal (PT)","14.09.2016 02:00 - 14.09.2016 03:00 (CET/CEST)","310","n/e","n/e","n/e","862","1753","n/e","n/e","n/e","n/e","10","7","64","0","n/e","n/e","39","n/e","0","n/e","n/e","1234"
"Portugal (PT)","14.09.2016 03:00 - 14.09.2016 04:00 (CET/CEST)","314","n/e","n/e","n/e","874","1754","n/e","n/e","n/e","n/e","0","50","46","0","n/e","n/e","38","n/e","0","n/e","n/e","1252"
"Portugal (PT)","14.09.2016 04:00 - 14.09.2016 05:00 (CET/CEST)","316","n/e","n/e","n/e","848","1755","n/e","n/e","n/e","n/e","0","263","14","0","n/e","n/e","37","n/e","0","n/e","n/e","1399"
"Portugal (PT)","14.09.2016 05:00 - 14.09.2016 06:00 (CET/CEST)","320","n/e","n/e","n/e","894","1755","n/e","n/e","n/e","n/e","0","253","15","1","n/e","n/e","37","n/e","0","n/e","n/e","1570"
"Portugal (PT)","14.09.2016 06:00 - 14.09.2016 07:00 (CET/CEST)","315","n/e","n/e","n/e","1087","1755","n/e","n/e","n/e","n/e","16","193","72","56","n/e","n/e","36","n/e","0","n/e","n/e","1644"
"Portugal (PT)","14.09.2016 07:00 - 14.09.2016 08:00 (CET/CEST)","311","n/e","n/e","n/e","1472","1756","n/e","n/e","n/e","n/e","260","185","359","342","n/e","n/e","35","n/e","0","n/e","n/e","1703"
"Portugal (PT)","14.09.2016 08:00 - 14.09.2016 09:00 (CET/CEST)","303","n/e","n/e","n/e","1910","1756","n/e","n/e","n/e","n/e","568","185","523","497","n/e","n/e","35","n/e","10","n/e","n/e","1726"
"Portugal (PT)","14.09.2016 09:00 - 14.09.2016 10:00 (CET/CEST)","310","n/e","n/e","n/e","2250","1756","n/e","n/e","n/e","n/e","589","102","722","810","n/e","n/e","35","n/e","75","n/e","n/e","1442"
"Portugal (PT)","14.09.2016 10:00 - 14.09.2016 11:00 (CET/CEST)","318","n/e","n/e","n/e","2207","1755","n/e","n/e","n/e","n/e","621","2","752","505","n/e","n/e","37","n/e","167","n/e","n/e","1276"
"Portugal (PT)","14.09.2016 11:00 - 14.09.2016 12:00 (CET/CEST)","315","n/e","n/e","n/e","2038","1754","n/e","n/e","n/e","n/e","522","2","734","518","n/e","n/e","38","n/e","225","n/e","n/e","1401"
"Portugal (PT)","14.09.2016 12:00 - 14.09.2016 13:00 (CET/CEST)","314","n/e","n/e","n/e","2200","1754","n/e","n/e","n/e","n/e","547","2","667","374","n/e","n/e","39","n/e","282","n/e","n/e","1361"
"Portugal (PT)","14.09.2016 13:00 - 14.09.2016 14:00 (CET/CEST)","315","n/e","n/e","n/e","2263","1755","n/e","n/e","n/e","n/e","512","2","559","235","n/e","n/e","38","n/e","269","n/e","n/e","1195"
"Portugal (PT)","14.09.2016 14:00 - 14.09.2016 15:00 (CET/CEST)","320","n/e","n/e","n/e","2212","1754","n/e","n/e","n/e","n/e","454","2","522","229","n/e","n/e","38","n/e","268","n/e","n/e","1328"
"Portugal (PT)","14.09.2016 15:00 - 14.09.2016 16:00 (CET/CEST)","317","n/e","n/e","n/e","2156","1754","n/e","n/e","n/e","n/e","188","2","410","156","n/e","n/e","39","n/e","275","n/e","n/e","1595"
"Portugal (PT)","14.09.2016 16:00 - 14.09.2016 17:00 (CET/CEST)","310","n/e","n/e","n/e","2129","1754","n/e","n/e","n/e","n/e","202","2","354","116","n/e","n/e","38","n/e","259","n/e","n/e","1836"
"Portugal (PT)","14.09.2016 17:00 - 14.09.2016 18:00 (CET/CEST)","312","n/e","n/e","n/e","2110","1754","n/e","n/e","n/e","n/e","368","72","351","87","n/e","n/e","38","n/e","226","n/e","n/e","1991"
"Portugal (PT)","14.09.2016 18:00 - 14.09.2016 19:00 (CET/CEST)","317","n/e","n/e","n/e","2113","1753","n/e","n/e","n/e","n/e","447","129","434","90","n/e","n/e","38","n/e","197","n/e","n/e","2130"
"Portugal (PT)","14.09.2016 19:00 - 14.09.2016 20:00 (CET/CEST)","321","n/e","n/e","n/e","2096","1754","n/e","n/e","n/e","n/e","451","204","658","155","n/e","n/e","38","n/e","86","n/e","n/e","2064"
"Portugal (PT)","14.09.2016 20:00 - 14.09.2016 21:00 (CET/CEST)","322","n/e","n/e","n/e","2281","1755","n/e","n/e","n/e","n/e","549","77","697","686","n/e","n/e","39","n/e","6","n/e","n/e","2019"
"Portugal (PT)","14.09.2016 21:00 - 14.09.2016 22:00 (CET/CEST)","322","n/e","n/e","n/e","2320","1755","n/e","n/e","n/e","n/e","618","1","683","316","n/e","n/e","38","n/e","0","n/e","n/e","1798"
"Portugal (PT)","14.09.2016 22:00 - 14.09.2016 23:00 (CET/CEST)","325","n/e","n/e","n/e","2285","1755","n/e","n/e","n/e","n/e","337","12","432","179","n/e","n/e","38","n/e","0","n/e","n/e","1648"
"Portugal (PT)","14.09.2016 23:00 - 15.09.2016 00:00 (CET/CEST)","324","n/e","n/e","n/e","1936","1755","n/e","n/e","n/e","n/e","59","231","441","43","n/e","n/e","38","n/e","0","n/e","n/e","1574"
"Portugal (PT)","15.09.2016 00:00 - 15.09.2016 01:00 (CET/CEST)","325","n/e","n/e","n/e","1609","1755","n/e","n/e","n/e","n/e","39","173","167","0","n/e","n/e","39","n/e","0","n/e","n/e","1457"
"Portugal (PT)","15.09.2016 01:00 - 15.09.2016 02:00 (CET/CEST)","321","n/e","n/e","n/e","1141","1754","n/e","n/e","n/e","n/e","0","831","136","0","n/e","n/e","39","n/e","0","n/e","n/e","1424"
"Portugal (PT)","15.09.2016 02:00 - 15.09.2016 03:00 (CET/CEST)","322","n/e","n/e","n/e","1129","1754","n/e","n/e","n/e","n/e","0","902","70","0","n/e","n/e","39","n/e","0","n/e","n/e","1303"
"Portugal (PT)","15.09.2016 03:00 - 15.09.2016 04:00 (CET/CEST)","324","n/e","n/e","n/e","1106","1754","n/e","n/e","n/e","n/e","0","928","16","0","n/e","n/e","39","n/e","0","n/e","n/e","1294"
"Portugal (PT)","15.09.2016 04:00 - 15.09.2016 05:00 (CET/CEST)","323","n/e","n/e","n/e","1165","1754","n/e","n/e","n/e","n/e","0","1029","13","0","n/e","n/e","38","n/e","0","n/e","n/e","1387"
"Portugal (PT)","15.09.2016 05:00 - 15.09.2016 06:00 (CET/CEST)","310","n/e","n/e","n/e","1146","1755","n/e","n/e","n/e","n/e","0","999","13","0","n/e","n/e","39","n/e","0","n/e","n/e","1343"
"Portugal (PT)","15.09.2016 06:00 - 15.09.2016 07:00 (CET/CEST)","312","n/e","n/e","n/e","1288","1754","n/e","n/e","n/e","n/e","10","523","69","1","n/e","n/e","38","n/e","0","n/e","n/e","1318"
"Portugal (PT)","15.09.2016 07:00 - 15.09.2016 08:00 (CET/CEST)","312","n/e","n/e","n/e","1469","1755","n/e","n/e","n/e","n/e","289","13","170","177","n/e","n/e","36","n/e","0","n/e","n/e","1270"
"Portugal (PT)","15.09.2016 08:00 - 15.09.2016 09:00 (CET/CEST)","305","n/e","n/e","n/e","2034","1728","n/e","n/e","n/e","n/e","565","2","431","712","n/e","n/e","36","n/e","6","n/e","n/e","1311"
"Portugal (PT)","15.09.2016 09:00 - 15.09.2016 10:00 (CET/CEST)","317","n/e","n/e","n/e","2057","1702","n/e","n/e","n/e","n/e","527","3","531","479","n/e","n/e","37","n/e","93","n/e","n/e","1422"
"Portugal (PT)","15.09.2016 10:00 - 15.09.2016 11:00 (CET/CEST)","314","n/e","n/e","n/e","2076","1757","n/e","n/e","n/e","n/e","353","4","545","181","n/e","n/e","38","n/e","175","n/e","n/e","1353"
"Portugal (PT)","15.09.2016 11:00 - 15.09.2016 12:00 (CET/CEST)","301","n/e","n/e","n/e","2035","1757","n/e","n/e","n/e","n/e","478","90","582","181","n/e","n/e","37","n/e","237","n/e","n/e","1388"
"Portugal (PT)","15.09.2016 12:00 - 15.09.2016 13:00 (CET/CEST)","296","n/e","n/e","n/e","2128","1757","n/e","n/e","n/e","n/e","285","80","587","125","n/e","n/e","38","n/e","248","n/e","n/e","1325"
"Portugal (PT)","15.09.2016 13:00 - 15.09.2016 14:00 (CET/CEST)","302","n/e","n/e","n/e","2109","1758","n/e","n/e","n/e","n/e","171","4","516","151","n/e","n/e","37","n/e","263","n/e","n/e","1297"
"Portugal (PT)","15.09.2016 14:00 - 15.09.2016 15:00 (CET/CEST)","305","n/e","n/e","n/e","2001","1759","n/e","n/e","n/e","n/e","300","104","505","173","n/e","n/e","37","n/e","253","n/e","n/e","1388"
"Portugal (PT)","15.09.2016 15:00 - 15.09.2016 16:00 (CET/CEST)","323","n/e","n/e","n/e","2124","1757","n/e","n/e","n/e","n/e","245","118","306","98","n/e","n/e","37","n/e","233","n/e","n/e","1517"
"Portugal (PT)","15.09.2016 16:00 - 15.09.2016 17:00 (CET/CEST)","320","n/e","n/e","n/e","2177","1756","n/e","n/e","n/e","n/e","243","177","347","92","n/e","n/e","37","n/e","204","n/e","n/e","1499"
"Portugal (PT)","15.09.2016 17:00 - 15.09.2016 18:00 (CET/CEST)","325","n/e","n/e","n/e","2241","1757","n/e","n/e","n/e","n/e","218","235","358","104","n/e","n/e","37","n/e","168","n/e","n/e","1457"
"Portugal (PT)","15.09.2016 18:00 - 15.09.2016 19:00 (CET/CEST)","317","n/e","n/e","n/e","2172","1757","n/e","n/e","n/e","n/e","352","121","259","73","n/e","n/e","37","n/e","132","n/e","n/e","1398"
"Portugal (PT)","15.09.2016 19:00 - 15.09.2016 20:00 (CET/CEST)","319","n/e","n/e","n/e","2253","1756","n/e","n/e","n/e","n/e","639","18","346","243","n/e","n/e","36","n/e","57","n/e","n/e","1247"
"Portugal (PT)","15.09.2016 20:00 - 15.09.2016 21:00 (CET/CEST)","324","n/e","n/e","n/e","2315","1756","n/e","n/e","n/e","n/e","680","1","452","492","n/e","n/e","38","n/e","4","n/e","n/e","1272"
"Portugal (PT)","15.09.2016 21:00 - 15.09.2016 22:00 (CET/CEST)","322","n/e","n/e","n/e","2270","1757","n/e","n/e","n/e","n/e","867","1","337","315","n/e","n/e","37","n/e","0","n/e","n/e","1201"
"Portugal (PT)","15.09.2016 22:00 - 15.09.2016 23:00 (CET/CEST)","318","n/e","n/e","n/e","2252","1756","n/e","n/e","n/e","n/e","485","2","314","161","n/e","n/e","36","n/e","0","n/e","n/e","1262"
"Portugal (PT)","15.09.2016 23:00 - 16.09.2016 00:00 (CET/CEST)","315","n/e","n/e","n/e","1996","1756","n/e","n/e","n/e","n/e","129","4","386","25","n/e","n/e","36","n/e","0","n/e","n/e","1254"
"Portugal (PT)","16.09.2016 00:00 - 16.09.2016 01:00 (CET/CEST)","319","n/e","n/e","n/e","1469","1757","n/e","n/e","n/e","n/e","208","3","288","8","n/e","n/e","38","n/e","0","n/e","n/e","1201"
