"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","02.08.2018 20:00 - 02.08.2018 21:00 (CET/CEST)","315","n/e","n/e","n/e","3074","1747","n/e","n/e","n/e","n/e","1540","1","1039","574","n/e","n/e","34","n/e","35","n/e","n/e","180"
"Portugal (PT)","02.08.2018 21:00 - 02.08.2018 22:00 (CET/CEST)","311","n/e","n/e","n/e","3274","1748","n/e","n/e","n/e","n/e","1071","1","1063","685","n/e","n/e","33","n/e","2","n/e","n/e","295"
"Portugal (PT)","02.08.2018 22:00 - 02.08.2018 23:00 (CET/CEST)","312","n/e","n/e","n/e","3457","1747","n/e","n/e","n/e","n/e","1144","1","1041","556","n/e","n/e","33","n/e","0","n/e","n/e","325"
"Portugal (PT)","02.08.2018 23:00 - 03.08.2018 00:00 (CET/CEST)","315","n/e","n/e","n/e","3275","1748","n/e","n/e","n/e","n/e","488","1","773","344","n/e","n/e","34","n/e","0","n/e","n/e","345"
"Portugal (PT)","03.08.2018 00:00 - 03.08.2018 01:00 (CET/CEST)","320","n/e","n/e","n/e","2706","1743","n/e","n/e","n/e","n/e","575","1","624","414","n/e","n/e","34","n/e","0","n/e","n/e","435"
"Portugal (PT)","03.08.2018 01:00 - 03.08.2018 02:00 (CET/CEST)","316","n/e","n/e","n/e","1999","1743","n/e","n/e","n/e","n/e","4","2","549","125","n/e","n/e","34","n/e","0","n/e","n/e","553"
"Portugal (PT)","03.08.2018 02:00 - 03.08.2018 03:00 (CET/CEST)","311","n/e","n/e","n/e","1756","1743","n/e","n/e","n/e","n/e","0","2","314","108","n/e","n/e","32","n/e","0","n/e","n/e","607"
"Portugal (PT)","03.08.2018 03:00 - 03.08.2018 04:00 (CET/CEST)","315","n/e","n/e","n/e","1764","1744","n/e","n/e","n/e","n/e","0","2","210","79","n/e","n/e","34","n/e","0","n/e","n/e","529"
"Portugal (PT)","03.08.2018 04:00 - 03.08.2018 05:00 (CET/CEST)","315","n/e","n/e","n/e","1753","1749","n/e","n/e","n/e","n/e","0","2","352","57","n/e","n/e","33","n/e","0","n/e","n/e","475"
"Portugal (PT)","03.08.2018 05:00 - 03.08.2018 06:00 (CET/CEST)","309","n/e","n/e","n/e","1684","1747","n/e","n/e","n/e","n/e","0","2","403","81","n/e","n/e","33","n/e","0","n/e","n/e","437"
"Portugal (PT)","03.08.2018 06:00 - 03.08.2018 07:00 (CET/CEST)","303","n/e","n/e","n/e","1607","1747","n/e","n/e","n/e","n/e","0","2","381","93","n/e","n/e","32","n/e","0","n/e","n/e","423"
"Portugal (PT)","03.08.2018 07:00 - 03.08.2018 08:00 (CET/CEST)","306","n/e","n/e","n/e","2241","1747","n/e","n/e","n/e","n/e","0","2","497","156","n/e","n/e","32","n/e","0","n/e","n/e","458"
"Portugal (PT)","03.08.2018 08:00 - 03.08.2018 09:00 (CET/CEST)","307","n/e","n/e","n/e","3081","1748","n/e","n/e","n/e","n/e","0","2","547","80","n/e","n/e","31","n/e","25","n/e","n/e","434"
"Portugal (PT)","03.08.2018 09:00 - 03.08.2018 10:00 (CET/CEST)","310","n/e","n/e","n/e","3407","1748","n/e","n/e","n/e","n/e","0","2","662","113","n/e","n/e","33","n/e","106","n/e","n/e","356"
"Portugal (PT)","03.08.2018 10:00 - 03.08.2018 11:00 (CET/CEST)","318","n/e","n/e","n/e","3354","1744","n/e","n/e","n/e","n/e","0","2","670","57","n/e","n/e","33","n/e","195","n/e","n/e","252"
"Portugal (PT)","03.08.2018 11:00 - 03.08.2018 12:00 (CET/CEST)","315","n/e","n/e","n/e","3353","1736","n/e","n/e","n/e","n/e","1","2","775","97","n/e","n/e","32","n/e","276","n/e","n/e","164"
"Portugal (PT)","03.08.2018 12:00 - 03.08.2018 13:00 (CET/CEST)","316","n/e","n/e","n/e","3431","1732","n/e","n/e","n/e","n/e","143","2","915","414","n/e","n/e","33","n/e","328","n/e","n/e","139"
"Portugal (PT)","03.08.2018 13:00 - 03.08.2018 14:00 (CET/CEST)","316","n/e","n/e","n/e","3339","1739","n/e","n/e","n/e","n/e","56","2","887","302","n/e","n/e","33","n/e","357","n/e","n/e","141"
"Portugal (PT)","03.08.2018 14:00 - 03.08.2018 15:00 (CET/CEST)","319","n/e","n/e","n/e","3364","1740","n/e","n/e","n/e","n/e","1","2","886","120","n/e","n/e","34","n/e","360","n/e","n/e","190"
"Portugal (PT)","03.08.2018 15:00 - 03.08.2018 16:00 (CET/CEST)","307","n/e","n/e","n/e","3142","1740","n/e","n/e","n/e","n/e","65","2","817","311","n/e","n/e","34","n/e","353","n/e","n/e","299"
"Portugal (PT)","03.08.2018 16:00 - 03.08.2018 17:00 (CET/CEST)","312","n/e","n/e","n/e","3205","1740","n/e","n/e","n/e","n/e","78","2","705","298","n/e","n/e","34","n/e","331","n/e","n/e","349"
"Portugal (PT)","03.08.2018 17:00 - 03.08.2018 18:00 (CET/CEST)","305","n/e","n/e","n/e","3332","1740","n/e","n/e","n/e","n/e","731","1","1010","799","n/e","n/e","34","n/e","289","n/e","n/e","369"
"Portugal (PT)","03.08.2018 18:00 - 03.08.2018 19:00 (CET/CEST)","298","n/e","n/e","n/e","3273","1740","n/e","n/e","n/e","n/e","587","1","1247","709","n/e","n/e","35","n/e","221","n/e","n/e","377"
"Portugal (PT)","03.08.2018 19:00 - 03.08.2018 20:00 (CET/CEST)","307","n/e","n/e","n/e","3269","1740","n/e","n/e","n/e","n/e","369","2","1230","892","n/e","n/e","35","n/e","128","n/e","n/e","429"
"Portugal (PT)","03.08.2018 20:00 - 03.08.2018 21:00 (CET/CEST)","319","n/e","n/e","n/e","3335","1739","n/e","n/e","n/e","n/e","348","2","1188","903","n/e","n/e","35","n/e","41","n/e","n/e","539"
"Portugal (PT)","03.08.2018 21:00 - 03.08.2018 22:00 (CET/CEST)","322","n/e","n/e","n/e","3310","1739","n/e","n/e","n/e","n/e","272","2","1177","932","n/e","n/e","34","n/e","2","n/e","n/e","602"
"Portugal (PT)","03.08.2018 22:00 - 03.08.2018 23:00 (CET/CEST)","322","n/e","n/e","n/e","3400","1740","n/e","n/e","n/e","n/e","393","2","1328","922","n/e","n/e","34","n/e","0","n/e","n/e","652"
"Portugal (PT)","03.08.2018 23:00 - 04.08.2018 00:00 (CET/CEST)","319","n/e","n/e","n/e","2998","1740","n/e","n/e","n/e","n/e","288","2","1049","508","n/e","n/e","34","n/e","0","n/e","n/e","666"
"Portugal (PT)","04.08.2018 00:00 - 04.08.2018 01:00 (CET/CEST)","319","n/e","n/e","n/e","2398","1601","n/e","n/e","n/e","n/e","243","2","926","299","n/e","n/e","34","n/e","0","n/e","n/e","681"
"Portugal (PT)","04.08.2018 01:00 - 04.08.2018 02:00 (CET/CEST)","309","n/e","n/e","n/e","2040","1460","n/e","n/e","n/e","n/e","29","2","427","87","n/e","n/e","33","n/e","0","n/e","n/e","669"
"Portugal (PT)","04.08.2018 02:00 - 04.08.2018 03:00 (CET/CEST)","313","n/e","n/e","n/e","1911","1366","n/e","n/e","n/e","n/e","0","3","306","60","n/e","n/e","33","n/e","0","n/e","n/e","597"
"Portugal (PT)","04.08.2018 03:00 - 04.08.2018 04:00 (CET/CEST)","318","n/e","n/e","n/e","1990","1191","n/e","n/e","n/e","n/e","0","3","270","57","n/e","n/e","33","n/e","0","n/e","n/e","598"
"Portugal (PT)","04.08.2018 04:00 - 04.08.2018 05:00 (CET/CEST)","315","n/e","n/e","n/e","1912","1165","n/e","n/e","n/e","n/e","0","3","187","78","n/e","n/e","32","n/e","0","n/e","n/e","578"
"Portugal (PT)","04.08.2018 05:00 - 04.08.2018 06:00 (CET/CEST)","320","n/e","n/e","n/e","1905","1165","n/e","n/e","n/e","n/e","0","3","149","55","n/e","n/e","32","n/e","0","n/e","n/e","505"
"Portugal (PT)","04.08.2018 06:00 - 04.08.2018 07:00 (CET/CEST)","316","n/e","n/e","n/e","1884","1135","n/e","n/e","n/e","n/e","0","3","141","46","n/e","n/e","32","n/e","0","n/e","n/e","386"
"Portugal (PT)","04.08.2018 07:00 - 04.08.2018 08:00 (CET/CEST)","317","n/e","n/e","n/e","2162","1165","n/e","n/e","n/e","n/e","0","3","331","82","n/e","n/e","32","n/e","0","n/e","n/e","288"
"Portugal (PT)","04.08.2018 08:00 - 04.08.2018 09:00 (CET/CEST)","319","n/e","n/e","n/e","2304","1165","n/e","n/e","n/e","n/e","63","3","463","102","n/e","n/e","31","n/e","24","n/e","n/e","200"
"Portugal (PT)","04.08.2018 09:00 - 04.08.2018 10:00 (CET/CEST)","316","n/e","n/e","n/e","2578","1165","n/e","n/e","n/e","n/e","90","3","598","148","n/e","n/e","31","n/e","94","n/e","n/e","135"
"Portugal (PT)","04.08.2018 10:00 - 04.08.2018 11:00 (CET/CEST)","315","n/e","n/e","n/e","2731","1164","n/e","n/e","n/e","n/e","90","3","680","202","n/e","n/e","33","n/e","181","n/e","n/e","82"
"Portugal (PT)","04.08.2018 11:00 - 04.08.2018 12:00 (CET/CEST)","320","n/e","n/e","n/e","2665","1166","n/e","n/e","n/e","n/e","87","3","754","471","n/e","n/e","33","n/e","259","n/e","n/e","37"
"Portugal (PT)","04.08.2018 12:00 - 04.08.2018 13:00 (CET/CEST)","315","n/e","n/e","n/e","2652","1166","n/e","n/e","n/e","n/e","0","3","828","513","n/e","n/e","32","n/e","310","n/e","n/e","15"
"Portugal (PT)","04.08.2018 13:00 - 04.08.2018 14:00 (CET/CEST)","318","n/e","n/e","n/e","2607","1166","n/e","n/e","n/e","n/e","0","3","886","713","n/e","n/e","33","n/e","339","n/e","n/e","30"
"Portugal (PT)","04.08.2018 14:00 - 04.08.2018 15:00 (CET/CEST)","312","n/e","n/e","n/e","2465","1166","n/e","n/e","n/e","n/e","15","2","852","767","n/e","n/e","32","n/e","350","n/e","n/e","104"
"Portugal (PT)","04.08.2018 15:00 - 04.08.2018 16:00 (CET/CEST)","310","n/e","n/e","n/e","2390","1166","n/e","n/e","n/e","n/e","0","2","756","621","n/e","n/e","32","n/e","345","n/e","n/e","226"
"Portugal (PT)","04.08.2018 16:00 - 04.08.2018 17:00 (CET/CEST)","306","n/e","n/e","n/e","2362","1166","n/e","n/e","n/e","n/e","101","2","807","747","n/e","n/e","32","n/e","312","n/e","n/e","452"
"Portugal (PT)","04.08.2018 17:00 - 04.08.2018 18:00 (CET/CEST)","305","n/e","n/e","n/e","2392","1166","n/e","n/e","n/e","n/e","93","2","699","558","n/e","n/e","32","n/e","260","n/e","n/e","707"
"Portugal (PT)","04.08.2018 18:00 - 04.08.2018 19:00 (CET/CEST)","283","n/e","n/e","n/e","2480","1166","n/e","n/e","n/e","n/e","0","39","707","426","n/e","n/e","24","n/e","149","n/e","n/e","829"
"Portugal (PT)","04.08.2018 19:00 - 04.08.2018 20:00 (CET/CEST)","286","n/e","n/e","n/e","2564","1166","n/e","n/e","n/e","n/e","0","3","645","205","n/e","n/e","12","n/e","70","n/e","n/e","842"
"Portugal (PT)","04.08.2018 20:00 - 04.08.2018 21:00 (CET/CEST)","282","n/e","n/e","n/e","2881","1167","n/e","n/e","n/e","n/e","0","2","745","214","n/e","n/e","12","n/e","27","n/e","n/e","843"
"Portugal (PT)","04.08.2018 21:00 - 04.08.2018 22:00 (CET/CEST)","289","n/e","n/e","n/e","2872","1167","n/e","n/e","n/e","n/e","0","3","704","220","n/e","n/e","12","n/e","3","n/e","n/e","830"
"Portugal (PT)","04.08.2018 22:00 - 04.08.2018 23:00 (CET/CEST)","301","n/e","n/e","n/e","2853","1167","n/e","n/e","n/e","n/e","70","2","690","206","n/e","n/e","13","n/e","0","n/e","n/e","806"
"Portugal (PT)","04.08.2018 23:00 - 05.08.2018 00:00 (CET/CEST)","295","n/e","n/e","n/e","2726","1167","n/e","n/e","n/e","n/e","79","2","651","166","n/e","n/e","12","n/e","0","n/e","n/e","820"
"Portugal (PT)","05.08.2018 00:00 - 05.08.2018 01:00 (CET/CEST)","291","n/e","n/e","n/e","2350","1167","n/e","n/e","n/e","n/e","73","2","585","55","n/e","n/e","12","n/e","0","n/e","n/e","844"
"Portugal (PT)","05.08.2018 01:00 - 05.08.2018 02:00 (CET/CEST)","282","n/e","n/e","n/e","2045","1169","n/e","n/e","n/e","n/e","0","12","319","55","n/e","n/e","12","n/e","0","n/e","n/e","819"
"Portugal (PT)","05.08.2018 02:00 - 05.08.2018 03:00 (CET/CEST)","284","n/e","n/e","n/e","1710","1168","n/e","n/e","n/e","n/e","0","150","149","47","n/e","n/e","15","n/e","0","n/e","n/e","859"
"Portugal (PT)","05.08.2018 03:00 - 05.08.2018 04:00 (CET/CEST)","292","n/e","n/e","n/e","1531","1169","n/e","n/e","n/e","n/e","0","670","74","47","n/e","n/e","27","n/e","0","n/e","n/e","833"
"Portugal (PT)","05.08.2018 04:00 - 05.08.2018 05:00 (CET/CEST)","299","n/e","n/e","n/e","1731","1168","n/e","n/e","n/e","n/e","0","687","21","36","n/e","n/e","30","n/e","0","n/e","n/e","771"
"Portugal (PT)","05.08.2018 05:00 - 05.08.2018 06:00 (CET/CEST)","303","n/e","n/e","n/e","1677","1169","n/e","n/e","n/e","n/e","0","602","21","35","n/e","n/e","29","n/e","0","n/e","n/e","756"
"Portugal (PT)","05.08.2018 06:00 - 05.08.2018 07:00 (CET/CEST)","304","n/e","n/e","n/e","1673","1170","n/e","n/e","n/e","n/e","0","489","22","35","n/e","n/e","29","n/e","0","n/e","n/e","792"
"Portugal (PT)","05.08.2018 07:00 - 05.08.2018 08:00 (CET/CEST)","302","n/e","n/e","n/e","1673","1169","n/e","n/e","n/e","n/e","0","463","81","35","n/e","n/e","28","n/e","0","n/e","n/e","807"
"Portugal (PT)","05.08.2018 08:00 - 05.08.2018 09:00 (CET/CEST)","308","n/e","n/e","n/e","1727","1169","n/e","n/e","n/e","n/e","0","305","154","55","n/e","n/e","27","n/e","22","n/e","n/e","824"
"Portugal (PT)","05.08.2018 09:00 - 05.08.2018 10:00 (CET/CEST)","309","n/e","n/e","n/e","1765","1168","n/e","n/e","n/e","n/e","0","2","268","91","n/e","n/e","24","n/e","88","n/e","n/e","757"
"Portugal (PT)","05.08.2018 10:00 - 05.08.2018 11:00 (CET/CEST)","298","n/e","n/e","n/e","1989","1171","n/e","n/e","n/e","n/e","0","2","329","115","n/e","n/e","16","n/e","167","n/e","n/e","560"
"Portugal (PT)","05.08.2018 11:00 - 05.08.2018 12:00 (CET/CEST)","288","n/e","n/e","n/e","2017","1175","n/e","n/e","n/e","n/e","0","3","340","222","n/e","n/e","15","n/e","244","n/e","n/e","340"
"Portugal (PT)","05.08.2018 12:00 - 05.08.2018 13:00 (CET/CEST)","296","n/e","n/e","n/e","1990","1174","n/e","n/e","n/e","n/e","0","2","335","301","n/e","n/e","26","n/e","297","n/e","n/e","180"
"Portugal (PT)","05.08.2018 13:00 - 05.08.2018 14:00 (CET/CEST)","303","n/e","n/e","n/e","2040","1174","n/e","n/e","n/e","n/e","0","2","340","516","n/e","n/e","30","n/e","325","n/e","n/e","91"
"Portugal (PT)","05.08.2018 14:00 - 05.08.2018 15:00 (CET/CEST)","304","n/e","n/e","n/e","1964","1174","n/e","n/e","n/e","n/e","0","2","685","521","n/e","n/e","32","n/e","335","n/e","n/e","104"
"Portugal (PT)","05.08.2018 15:00 - 05.08.2018 16:00 (CET/CEST)","300","n/e","n/e","n/e","1982","1174","n/e","n/e","n/e","n/e","7","2","622","388","n/e","n/e","31","n/e","332","n/e","n/e","170"
"Portugal (PT)","05.08.2018 16:00 - 05.08.2018 17:00 (CET/CEST)","292","n/e","n/e","n/e","1949","1172","n/e","n/e","n/e","n/e","211","2","338","290","n/e","n/e","31","n/e","312","n/e","n/e","323"
"Portugal (PT)","05.08.2018 17:00 - 05.08.2018 18:00 (CET/CEST)","288","n/e","n/e","n/e","1997","1172","n/e","n/e","n/e","n/e","205","2","360","107","n/e","n/e","31","n/e","268","n/e","n/e","527"
"Portugal (PT)","05.08.2018 18:00 - 05.08.2018 19:00 (CET/CEST)","293","n/e","n/e","n/e","2021","1173","n/e","n/e","n/e","n/e","0","2","346","305","n/e","n/e","32","n/e","201","n/e","n/e","636"
"Portugal (PT)","05.08.2018 19:00 - 05.08.2018 20:00 (CET/CEST)","296","n/e","n/e","n/e","2057","1171","n/e","n/e","n/e","n/e","0","2","272","320","n/e","n/e","32","n/e","113","n/e","n/e","667"
"Portugal (PT)","05.08.2018 20:00 - 05.08.2018 21:00 (CET/CEST)","297","n/e","n/e","n/e","1988","1170","n/e","n/e","n/e","n/e","8","2","522","399","n/e","n/e","33","n/e","35","n/e","n/e","748"
"Portugal (PT)","05.08.2018 21:00 - 05.08.2018 22:00 (CET/CEST)","300","n/e","n/e","n/e","1846","1171","n/e","n/e","n/e","n/e","71","2","1197","438","n/e","n/e","30","n/e","2","n/e","n/e","990"
"Portugal (PT)","05.08.2018 22:00 - 05.08.2018 23:00 (CET/CEST)","303","n/e","n/e","n/e","1949","1167","n/e","n/e","n/e","n/e","425","2","1132","761","n/e","n/e","31","n/e","0","n/e","n/e","1086"
"Portugal (PT)","05.08.2018 23:00 - 06.08.2018 00:00 (CET/CEST)","295","n/e","n/e","n/e","1962","1168","n/e","n/e","n/e","n/e","347","2","798","554","n/e","n/e","31","n/e","0","n/e","n/e","1058"
"Portugal (PT)","06.08.2018 00:00 - 06.08.2018 01:00 (CET/CEST)","304","n/e","n/e","n/e","1904","1172","n/e","n/e","n/e","n/e","55","2","556","124","n/e","n/e","33","n/e","0","n/e","n/e","993"
"Portugal (PT)","06.08.2018 01:00 - 06.08.2018 02:00 (CET/CEST)","295","n/e","n/e","n/e","1873","1171","n/e","n/e","n/e","n/e","0","2","509","54","n/e","n/e","34","n/e","0","n/e","n/e","913"
"Portugal (PT)","06.08.2018 02:00 - 06.08.2018 03:00 (CET/CEST)","295","n/e","n/e","n/e","1686","1171","n/e","n/e","n/e","n/e","0","3","175","35","n/e","n/e","33","n/e","0","n/e","n/e","862"
"Portugal (PT)","06.08.2018 03:00 - 06.08.2018 04:00 (CET/CEST)","298","n/e","n/e","n/e","1810","1170","n/e","n/e","n/e","n/e","0","2","137","47","n/e","n/e","33","n/e","0","n/e","n/e","793"
"Portugal (PT)","06.08.2018 04:00 - 06.08.2018 05:00 (CET/CEST)","303","n/e","n/e","n/e","1870","1170","n/e","n/e","n/e","n/e","0","2","61","85","n/e","n/e","32","n/e","0","n/e","n/e","675"
"Portugal (PT)","06.08.2018 05:00 - 06.08.2018 06:00 (CET/CEST)","311","n/e","n/e","n/e","1962","1170","n/e","n/e","n/e","n/e","0","3","23","47","n/e","n/e","32","n/e","0","n/e","n/e","544"
"Portugal (PT)","06.08.2018 06:00 - 06.08.2018 07:00 (CET/CEST)","311","n/e","n/e","n/e","2025","1170","n/e","n/e","n/e","n/e","0","3","22","46","n/e","n/e","31","n/e","0","n/e","n/e","466"
"Portugal (PT)","06.08.2018 07:00 - 06.08.2018 08:00 (CET/CEST)","309","n/e","n/e","n/e","2148","1171","n/e","n/e","n/e","n/e","0","3","116","51","n/e","n/e","32","n/e","0","n/e","n/e","412"
"Portugal (PT)","06.08.2018 08:00 - 06.08.2018 09:00 (CET/CEST)","310","n/e","n/e","n/e","2665","1171","n/e","n/e","n/e","n/e","123","2","258","173","n/e","n/e","32","n/e","21","n/e","n/e","351"
"Portugal (PT)","06.08.2018 09:00 - 06.08.2018 10:00 (CET/CEST)","311","n/e","n/e","n/e","3035","1171","n/e","n/e","n/e","n/e","228","2","549","410","n/e","n/e","33","n/e","93","n/e","n/e","311"
"Portugal (PT)","06.08.2018 10:00 - 06.08.2018 11:00 (CET/CEST)","313","n/e","n/e","n/e","3083","1171","n/e","n/e","n/e","n/e","231","2","909","581","n/e","n/e","34","n/e","184","n/e","n/e","247"
"Portugal (PT)","06.08.2018 11:00 - 06.08.2018 12:00 (CET/CEST)","314","n/e","n/e","n/e","3165","1171","n/e","n/e","n/e","n/e","302","2","858","637","n/e","n/e","32","n/e","261","n/e","n/e","203"
"Portugal (PT)","06.08.2018 12:00 - 06.08.2018 13:00 (CET/CEST)","313","n/e","n/e","n/e","3313","1177","n/e","n/e","n/e","n/e","230","2","1026","641","n/e","n/e","32","n/e","312","n/e","n/e","254"
"Portugal (PT)","06.08.2018 13:00 - 06.08.2018 14:00 (CET/CEST)","312","n/e","n/e","n/e","3208","1246","n/e","n/e","n/e","n/e","446","2","1053","580","n/e","n/e","33","n/e","349","n/e","n/e","419"
"Portugal (PT)","06.08.2018 14:00 - 06.08.2018 15:00 (CET/CEST)","310","n/e","n/e","n/e","3366","1378","n/e","n/e","n/e","n/e","213","2","965","468","n/e","n/e","33","n/e","363","n/e","n/e","654"
"Portugal (PT)","06.08.2018 15:00 - 06.08.2018 16:00 (CET/CEST)","314","n/e","n/e","n/e","3335","1477","n/e","n/e","n/e","n/e","188","2","888","280","n/e","n/e","33","n/e","362","n/e","n/e","943"
"Portugal (PT)","06.08.2018 16:00 - 06.08.2018 17:00 (CET/CEST)","310","n/e","n/e","n/e","3240","1572","n/e","n/e","n/e","n/e","152","2","721","257","n/e","n/e","34","n/e","342","n/e","n/e","1267"
"Portugal (PT)","06.08.2018 17:00 - 06.08.2018 18:00 (CET/CEST)","325","n/e","n/e","n/e","3354","1635","n/e","n/e","n/e","n/e","449","2","1169","552","n/e","n/e","34","n/e","302","n/e","n/e","1471"
"Portugal (PT)","06.08.2018 18:00 - 06.08.2018 19:00 (CET/CEST)","327","n/e","n/e","n/e","3326","1749","n/e","n/e","n/e","n/e","306","2","940","519","n/e","n/e","34","n/e","232","n/e","n/e","1647"
"Portugal (PT)","06.08.2018 19:00 - 06.08.2018 20:00 (CET/CEST)","325","n/e","n/e","n/e","3381","1757","n/e","n/e","n/e","n/e","210","2","813","484","n/e","n/e","34","n/e","137","n/e","n/e","1766"
"Portugal (PT)","06.08.2018 20:00 - 06.08.2018 21:00 (CET/CEST)","325","n/e","n/e","n/e","3365","1757","n/e","n/e","n/e","n/e","191","2","798","536","n/e","n/e","34","n/e","44","n/e","n/e","1859"
"Portugal (PT)","06.08.2018 21:00 - 06.08.2018 22:00 (CET/CEST)","325","n/e","n/e","n/e","3337","1757","n/e","n/e","n/e","n/e","117","2","792","632","n/e","n/e","34","n/e","3","n/e","n/e","1876"
"Portugal (PT)","06.08.2018 22:00 - 06.08.2018 23:00 (CET/CEST)","325","n/e","n/e","n/e","3335","1757","n/e","n/e","n/e","n/e","98","2","825","586","n/e","n/e","34","n/e","0","n/e","n/e","1959"
"Portugal (PT)","06.08.2018 23:00 - 07.08.2018 00:00 (CET/CEST)","318","n/e","n/e","n/e","2915","1748","n/e","n/e","n/e","n/e","0","13","519","178","n/e","n/e","33","n/e","0","n/e","n/e","2057"
"Portugal (PT)","07.08.2018 00:00 - 07.08.2018 01:00 (CET/CEST)","325","n/e","n/e","n/e","2425","1756","n/e","n/e","n/e","n/e","0","124","382","81","n/e","n/e","34","n/e","0","n/e","n/e","2403"
"Portugal (PT)","07.08.2018 01:00 - 07.08.2018 02:00 (CET/CEST)","329","n/e","n/e","n/e","1714","1758","n/e","n/e","n/e","n/e","0","389","281","56","n/e","n/e","32","n/e","0","n/e","n/e","2658"
"Portugal (PT)","07.08.2018 02:00 - 07.08.2018 03:00 (CET/CEST)","328","n/e","n/e","n/e","1647","1757","n/e","n/e","n/e","n/e","0","728","120","48","n/e","n/e","33","n/e","0","n/e","n/e","2850"
"Portugal (PT)","07.08.2018 03:00 - 07.08.2018 04:00 (CET/CEST)","325","n/e","n/e","n/e","1515","1756","n/e","n/e","n/e","n/e","0","1038","92","35","n/e","n/e","34","n/e","0","n/e","n/e","3000"
"Portugal (PT)","07.08.2018 04:00 - 07.08.2018 05:00 (CET/CEST)","324","n/e","n/e","n/e","1596","1757","n/e","n/e","n/e","n/e","0","1199","93","35","n/e","n/e","33","n/e","0","n/e","n/e","3077"
"Portugal (PT)","07.08.2018 05:00 - 07.08.2018 06:00 (CET/CEST)","325","n/e","n/e","n/e","1630","1756","n/e","n/e","n/e","n/e","0","1276","61","64","n/e","n/e","34","n/e","0","n/e","n/e","3059"
"Portugal (PT)","07.08.2018 06:00 - 07.08.2018 07:00 (CET/CEST)","323","n/e","n/e","n/e","1899","1757","n/e","n/e","n/e","n/e","0","624","48","81","n/e","n/e","33","n/e","0","n/e","n/e","2966"
"Portugal (PT)","07.08.2018 07:00 - 07.08.2018 08:00 (CET/CEST)","321","n/e","n/e","n/e","2062","1757","n/e","n/e","n/e","n/e","0","348","47","84","n/e","n/e","32","n/e","0","n/e","n/e","2773"
"Portugal (PT)","07.08.2018 08:00 - 07.08.2018 09:00 (CET/CEST)","313","n/e","n/e","n/e","2380","1757","n/e","n/e","n/e","n/e","0","89","261","78","n/e","n/e","31","n/e","24","n/e","n/e","2567"
"Portugal (PT)","07.08.2018 09:00 - 07.08.2018 10:00 (CET/CEST)","303","n/e","n/e","n/e","2763","1757","n/e","n/e","n/e","n/e","128","2","516","240","n/e","n/e","33","n/e","99","n/e","n/e","2174"
"Portugal (PT)","07.08.2018 10:00 - 07.08.2018 11:00 (CET/CEST)","302","n/e","n/e","n/e","2751","1757","n/e","n/e","n/e","n/e","398","2","856","372","n/e","n/e","32","n/e","196","n/e","n/e","1876"
"Portugal (PT)","07.08.2018 11:00 - 07.08.2018 12:00 (CET/CEST)","307","n/e","n/e","n/e","2854","1757","n/e","n/e","n/e","n/e","500","2","788","375","n/e","n/e","33","n/e","279","n/e","n/e","1575"
"Portugal (PT)","07.08.2018 12:00 - 07.08.2018 13:00 (CET/CEST)","300","n/e","n/e","n/e","2851","1756","n/e","n/e","n/e","n/e","239","2","645","286","n/e","n/e","33","n/e","344","n/e","n/e","1421"
"Portugal (PT)","07.08.2018 13:00 - 07.08.2018 14:00 (CET/CEST)","303","n/e","n/e","n/e","2842","1756","n/e","n/e","n/e","n/e","220","2","592","316","n/e","n/e","34","n/e","395","n/e","n/e","1437"
"Portugal (PT)","07.08.2018 14:00 - 07.08.2018 15:00 (CET/CEST)","302","n/e","n/e","n/e","2701","1756","n/e","n/e","n/e","n/e","214","2","711","322","n/e","n/e","33","n/e","417","n/e","n/e","1484"
"Portugal (PT)","07.08.2018 15:00 - 07.08.2018 16:00 (CET/CEST)","303","n/e","n/e","n/e","2804","1756","n/e","n/e","n/e","n/e","0","52","541","199","n/e","n/e","34","n/e","417","n/e","n/e","1529"
"Portugal (PT)","07.08.2018 16:00 - 07.08.2018 17:00 (CET/CEST)","308","n/e","n/e","n/e","2793","1756","n/e","n/e","n/e","n/e","0","262","676","291","n/e","n/e","34","n/e","391","n/e","n/e","1655"
"Portugal (PT)","07.08.2018 17:00 - 07.08.2018 18:00 (CET/CEST)","308","n/e","n/e","n/e","2867","1756","n/e","n/e","n/e","n/e","146","134","832","553","n/e","n/e","34","n/e","345","n/e","n/e","1772"
